label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Pysa,39.561874,14.739974,11.619685,0.0,234.71086,1601.9678,40.80069,9209.135,239.05385,0.0,223.60098,3087.562,41.47498,645.0579,856.789,100.000046,630.4894,121.49097,192.1326,266.31287,47.874302,86.14554,47.874153,0.027602052,0.053013764,0.02760176,1.322326,264.43933,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.019281505,0.00012895298,0.03154093,0.019195894,0.13101079,0.08046637,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Pysa,40.561874,15.739974,10.008146,0.0,222.1788,1595.9678,39.64492,8929.135,226.5218,0.0,225.60104,2999.562,42.47498,658.0232,725.789,102.000046,596.4894,124.49097,193.1326,269.31287,46.874302,86.14554,46.874153,0.027226431,0.053469155,0.02722614,1.322326,133.71967,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.1187539,5.427547,2.706,6.560813,0.018671747,0.00012895298,0.030931173,0.01974696,0.127962,0.0786371,0.16473006,137.98082,389.44562,220.92181,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
CWS,38.561874,14.739974,10.184463,0.0,227.63933,1521.9678,39.75413,8719.134,231.98233,0.0,381.1606,2930.562,40.47498,676.0232,705.78894,99.000046,588.4894,117.49097,192.1326,257.31287,45.874302,83.14554,45.874153,0.028106047,0.053394858,0.028105754,1.322326,-650.59814,7.93487,0.7649738,7.706002,-0.0045715524,8.427492,8.296885,12.4275465,9.705999,13.560813,0.16819455,0.00012895298,0.18045399,0.16810893,0.26688036,0.22285767,0.2983462,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.00091502996,8.0
Gator,39.561874,14.739974,11.542762,0.0,233.48009,1592.9678,40.56992,9161.135,237.82309,0.0,216.60098,3079.562,41.47498,652.0,850.789,100.000046,630.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028366687,0.05389568,0.028366394,1.322326,-127.71973,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10791786,0.00012895298,0.12017729,0.10783225,0.21055624,0.16455728,0.24399836,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
CWS,40.561874,15.739974,10.008146,0.0,222.2538,1595.9678,39.64492,8932.135,226.5968,0.0,225.60104,3003.562,42.47498,664.0,726.78894,102.000046,596.4894,124.49097,192.1326,269.31287,46.874302,86.14554,46.874153,0.027226431,0.053469155,0.02722614,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.178131,9.4275465,6.7060003,10.560813,0.10539261,0.00012895298,0.11765204,0.10762864,0.20601079,0.16102192,0.23844281,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Conti,41.561874,15.739974,10.54839,0.0,227.81905,1674.9678,40.6187,9369.135,232.16205,0.0,225.60104,3135.562,43.47498,676.0463,809.789,105.000046,648.4894,130.49097,196.1326,279.31287,48.874302,89.14554,48.874153,0.026945034,0.052509435,0.026944743,4.3223243,656.5981,25.934862,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06246332,0.00012895298,0.07472275,0.06237771,0.16510169,0.11910273,0.1985438,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0013725448,8.0
Gator,41.561874,15.739974,10.2313175,0.0,223.1849,1645.9678,39.91138,9179.135,227.5279,0.0,219.60098,3088.562,43.47498,668.9884,782.789,104.000046,633.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.026845703,0.052838877,0.02684541,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10297716,-7.737177e-05,0.11523658,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.00045751495,8.0
Transponder,37.561874,14.739974,10.374363,0.0,229.0234,1478.9678,39.651,8556.134,233.3664,0.0,207.60098,2901.562,39.47498,661.0463,694.78894,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.027908016,0.054467097,0.027907724,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Transponder,37.561874,14.739974,11.536525,0.0,191.91528,1322.9678,35.434784,7183.1343,196.25827,0.0,174.60104,2112.562,37.47498,452.04636,733.789,92.000046,434.4894,102.49097,116.13261,204.31285,47.874302,84.14554,47.874153,0.03355836,0.06045407,0.033558067,0.32232597,655.5981,1.9348733,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.1291335,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Refroso,37.561874,14.739974,10.347336,0.0,228.64502,1478.9678,39.651,8542.134,232.98802,0.0,202.60104,2892.562,39.47498,658.0348,689.78894,93.000046,586.4894,114.49097,175.1326,237.31287,44.874302,81.14554,44.874153,0.028553488,0.05507874,0.028553195,1.322326,-258.43933,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.020597292,0.00012895298,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Zeus,45.561874,16.739973,10.113702,0.0,216.85103,1767.9678,39.125473,9733.135,221.19402,0.0,256.60104,3302.562,47.47498,697.0579,863.789,112.000046,651.4894,130.49097,214.1326,280.31287,52.874302,97.14554,52.874153,0.02767286,0.054190442,0.027672568,5.3223243,684.5981,31.93486,1.4562169,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.09489966,0.04991081,0.12733169,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Gator,42.561874,17.739973,9.681956,0.0,216.07166,1625.9678,38.49849,9090.135,220.41466,0.0,234.60098,3026.562,44.47498,731.9421,741.789,103.000046,630.4894,123.49097,190.1326,250.31285,56.874302,98.14554,56.874153,0.032968428,0.05814415,0.032968134,1.322326,-650.59814,7.93487,1.2937831,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,-0.00012895299,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
CWS,42.561874,15.739974,10.46767,0.0,222.11928,1669.9678,39.54611,8880.827,226.46228,0.0,249.60104,3124.562,44.47498,673.0579,821.78894,106.000046,635.4894,124.49097,201.1326,271.31287,54.874302,96.14554,54.874153,0.030480947,0.056429558,0.030480655,3.322324,661.5981,19.934862,1.0737301,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.017537316,0.00012895298,0.029796742,0.01861253,0.12228985,0.0752338,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Pysa,40.561874,15.739974,10.108147,0.0,243.57881,1562.9678,38.81992,9786.135,253.84872,0.0,432.60104,2954.562,42.52502,685.0579,742.78894,98.000046,616.4894,120.49097,827.8674,255.31285,45.874302,84.14554,45.874153,0.027580395,0.054043587,0.027580105,42.322327,979.4019,253.93486,8.506217,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.018671747,0.00012895298,0.04223955,0.018586136,0.15235224,0.0786371,0.18912031,137.98082,389.44562,220.80453,25.98972,24.152489,116.15216,0.0,119.2814,85.67117,-0.0022875746,8.0
Shade,43.561874,16.739973,9.483727,0.0,212.19624,1648.9678,38.151314,9126.135,216.53925,0.0,244.60098,3055.562,45.47498,674.0579,754.78894,108.000046,606.4894,124.49097,194.13261,271.31287,50.874302,93.14554,50.874153,0.028708683,0.055566385,0.02870839,2.322324,657.5981,13.934862,1.0,1.7060022,-0.0045715524,2.4274926,2.118754,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.0421228,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Gator,35.561874,13.739974,10.529575,0.0,228.05737,1408.9678,39.884205,8091.1343,232.40038,0.0,198.60104,2708.562,36.47498,597.0,660.789,89.000046,560.4894,108.49097,152.1326,230.31285,43.874302,78.14554,43.874153,0.02914435,0.05533253,0.029144058,0.32232597,1.9999996,1.9348733,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.048335552,0.00012895298,0.06059499,0.04824994,0.16817294,0.11357447,0.21021457,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Refroso,41.561874,16.739973,11.158147,0.0,227.47758,1666.9678,39.739674,9355.135,231.82059,0.0,226.60104,3023.8877,43.47498,682.9421,870.789,104.40002,642.4894,127.49097,192.1326,273.31287,51.874302,92.14554,51.874153,0.028810285,0.054445088,0.028809993,5.3223243,684.5981,31.93486,1.4562169,-0.05879948,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,6.560813,-0.005718497,0.00012895298,2.723015e-09,-0.005804109,0.10357175,0.054246854,0.16473006,137.98082,389.44562,221.0391,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Conti,44.561874,16.739973,9.521783,0.0,212.70152,1703.9678,38.54719,9231.308,217.04453,0.0,252.60104,3139.562,46.47498,683.0579,769.78894,110.000046,643.4894,127.49097,202.1326,277.31287,48.874302,92.14554,48.874153,0.026490709,0.053416707,0.026490418,1.322326,656.5981,7.93487,0.8237303,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Gator,39.561874,14.739974,10.183787,0.0,224.7365,1554.9678,39.595562,8820.134,229.0795,0.0,469.44043,2968.562,41.47498,667.0579,722.789,101.000046,588.4894,120.49097,190.1326,264.31287,45.874302,84.14554,45.874153,0.027433692,0.053770185,0.027433401,1.322326,-650.59814,7.93487,0.7062172,8.706002,-0.0045715524,9.427492,9.296885,13.4275465,10.706,14.560813,0.1817815,0.00012895298,0.19404092,0.18517835,0.2768441,0.23463304,0.30649835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
Gator,37.561874,14.739974,10.320309,0.0,227.96935,1476.9678,39.596947,8517.134,232.31235,0.0,203.60098,2891.562,39.47498,664.0,686.789,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.027927788,0.054503813,0.027927496,1.322326,-258.43933,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.020597292,5.158119e-05,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Refroso,42.561874,15.739974,10.920052,0.0,222.35738,1650.9678,39.093727,9122.481,226.70038,0.0,238.60098,3139.562,44.47498,665.0579,864.789,106.000046,639.4894,121.49097,192.1326,269.31287,49.874302,91.14554,49.874153,0.027930262,0.054422606,0.02792997,1.322326,656.5981,7.93487,0.8237303,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.017537316,0.00012895298,0.029796742,0.01745171,0.12228985,0.0752338,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Transponder,37.561874,14.739974,10.320309,0.0,228.56393,1476.9678,39.596947,8539.134,232.90694,0.0,203.60098,2889.562,39.47498,662.0348,687.78894,93.000046,584.4894,114.49097,177.1326,237.31287,43.874302,80.14554,43.874153,0.027888272,0.05443043,0.02788798,1.322326,-650.59814,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04556355,0.00012895298,0.057822987,0.045477938,0.15985693,0.10803047,0.19912656,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
180solutions,42.561874,15.739974,10.896241,0.0,222.6431,1653.9678,39.165157,9250.308,226.98608,0.0,245.60104,3135.562,44.47498,669.0579,862.78894,106.000046,638.4894,121.49097,193.1326,268.31287,52.874302,94.14554,52.874153,0.029622078,0.055444513,0.029621786,2.322324,657.5981,13.934862,0.8824869,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Transponder,67.561874,24.739973,7.0088925,0.0,151.17506,1799.9678,27.342646,9827.135,214.53775,0.0,331.60104,3185.562,49.47498,710.0579,884.789,115.000046,694.4894,133.49097,204.13261,293.31287,52.874302,99.14554,52.874153,0.027466282,0.054336492,0.02746599,81.32233,18035.402,487.93484,13.539551,8.706002,-0.0045715524,28.427494,9.296885,32.427547,10.706,34.560814,0.112702556,0.00012895298,0.36711282,0.11261695,0.4270634,0.15020321,0.45452467,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
CWS,45.561874,18.739973,9.602591,0.0,210.6288,1730.9678,38.303253,9453.135,214.9718,0.0,253.60104,3126.562,47.47498,725.9421,788.78894,112.000046,642.4894,133.49097,207.1326,280.31287,60.874302,105.14554,60.874153,0.03283499,0.057921644,0.0328347,1.322326,-650.59814,7.93487,1.2937831,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.016020633,-3.2510533e-12,0.028280059,0.015935024,0.11470643,0.070683755,0.14617227,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Conti,41.561874,15.739974,10.621561,0.0,230.47758,1654.9678,40.130894,8900.0,240.2718,0.0,235.60098,3178.562,42.47498,699.0579,826.789,103.000046,675.4894,126.49097,196.1326,275.31287,52.874302,92.14554,52.874153,0.029622078,0.054829117,0.029621786,1.322326,656.5981,7.93487,0.7062172,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.018091029,0.00012895298,0.054159984,0.018005418,0.14886792,0.07689494,0.18447454,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Conti,37.561874,14.739974,10.266254,0.0,228.34773,1479.9678,39.67803,8531.134,232.69072,0.0,205.60104,2889.562,39.47498,662.0463,684.78894,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028573673,0.05511583,0.02857338,1.322326,-127.71973,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Gator,40.561874,15.739974,9.933146,0.0,221.3538,1587.9678,39.44492,8896.135,225.69681,0.0,217.60104,2997.562,42.47498,675.942,722.789,102.000046,596.4894,124.49097,192.1326,269.31287,46.874302,86.14554,46.874153,0.027367765,0.053732973,0.027367473,1.322326,-650.59814,7.93487,0.7649738,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10539261,0.00012895298,0.11765204,0.105307,0.20601079,0.16102192,0.23844281,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Gator,44.561874,17.739973,10.862692,0.0,219.20152,1716.9678,38.842648,9633.135,223.54453,0.0,255.60098,3183.562,46.47498,711.9421,903.789,110.000046,668.4894,130.49097,206.1326,277.31287,58.874302,102.14554,58.874153,0.031860054,0.05650211,0.03185976,1.322326,-519.8788,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-3.2510533e-12,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Zeus,43.561874,16.739973,9.9721,0.0,216.8939,1671.9678,38.6862,9329.135,226.10513,0.0,239.60098,3066.562,44.47498,710.9421,816.789,108.000046,645.4894,129.49097,172.8674,296.31287,46.874302,86.14554,46.874153,0.02635764,0.05184741,0.026357349,6.3223243,66918.4,37.93486,1.6271164,5.706002,0.004571553,7.427492,6.2968845,11.4275465,7.706,12.560813,0.11673048,-0.00012895299,0.14939807,0.116644874,0.23050058,0.16873167,0.25930446,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
CWS,39.561874,14.739974,11.696608,0.0,235.22368,1598.9678,40.723766,9229.135,239.56667,0.0,223.60098,3099.562,41.47498,651.0348,864.789,100.000046,630.4894,121.49097,192.1326,267.31287,49.874302,88.14554,49.874153,0.028859647,0.054285955,0.028859355,1.322326,264.43933,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.065710075,0.00012895298,0.0779695,0.06562447,0.17267744,0.12451398,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Shade,41.561874,15.739974,10.011805,0.0,222.23369,1645.9678,39.91138,9140.135,226.57668,0.0,227.60098,3069.562,43.47498,663.0463,748.789,104.000046,632.4894,127.49097,196.1326,274.31287,46.874302,87.14554,46.874153,0.026291763,0.05232867,0.026291473,1.322326,-650.59814,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,86.67117,0.0022875748,8.0
Transponder,43.561874,17.739973,9.716286,0.0,213.73112,1656.9678,38.33736,9192.135,218.07413,0.0,328.88083,3047.562,45.47498,716.9421,763.78894,109.000046,628.4894,126.49097,204.13261,266.31287,58.874302,101.14554,58.874153,0.033521723,0.058813456,0.03352143,1.322326,-258.43933,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-0.00012895299,0.006540931,-0.005804109,0.09903403,0.051977992,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Reconyc,41.561874,15.739974,10.2313175,0.0,223.77026,1647.9678,39.960163,9203.135,228.11327,0.0,223.60098,3091.562,43.47498,667.0116,781.789,104.000046,633.4894,127.49097,196.1326,274.31287,48.874302,89.14554,48.874153,0.02739764,0.053347237,0.027397348,1.322326,-650.59814,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10297716,0.00012895298,0.11523658,0.10289154,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.00091502984,8.0
Scar,39.561874,15.739974,9.850454,0.0,219.14676,1499.9678,38.185303,8603.134,228.9297,0.0,210.60104,2909.562,40.47498,664.0579,691.78894,96.000046,595.4894,114.49097,177.1326,239.31285,44.874302,82.14554,44.874153,0.0281948,0.05509635,0.02819451,1.322326,-389.15906,7.93487,0.7062172,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.019281505,0.00012895298,0.056540936,0.020356715,0.15601078,0.08046637,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0
Conti,42.561874,15.739974,10.872432,0.0,222.76215,1653.9678,39.165157,9371.135,227.10513,0.0,243.60098,3139.562,44.47498,669.0579,862.78894,106.000046,638.4894,121.49097,193.1326,268.31287,51.874302,93.14554,51.874153,0.029041553,0.05546017,0.02904126,2.322324,657.5981,13.934862,0.8237303,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.06094817,0.00012895298,0.073207594,0.062023383,0.16156633,0.116577476,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
CWS,42.561874,15.739974,9.943861,0.0,223.23833,1656.9678,39.236588,9392.135,232.72302,0.0,440.601,3036.562,43.47498,674.0579,766.789,106.000046,644.4894,126.49097,201.1326,286.31287,46.874302,87.14554,46.874153,0.026291763,0.051553346,0.026291473,59.322327,17905.402,355.93488,11.906218,20.706001,-0.0045715524,22.427492,21.296885,26.427547,22.706,27.560812,0.32761484,0.00012895298,0.3465899,0.32752922,0.41870922,0.37054572,0.4384428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Conti,44.561874,16.739973,11.158147,0.0,219.51971,1711.9678,38.72901,9647.135,223.86272,0.0,243.60098,3284.562,46.47498,678.0463,919.789,110.000046,643.4894,127.49097,196.1326,277.31287,51.874302,95.14554,51.874153,0.028036617,0.054207105,0.028036324,2.322324,657.5981,13.934862,0.9412434,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ako,42.561874,15.739974,9.943861,0.0,223.35738,1656.9678,39.236588,9397.135,232.84497,0.0,440.601,3043.562,43.47498,673.0579,764.789,106.000046,644.4894,126.49097,201.1326,286.31287,46.874302,87.14554,46.874153,0.026308203,0.05235972,0.02630791,59.322327,17905.402,355.93488,11.906218,5.706002,-0.0045715524,7.427492,6.2968845,11.4275465,7.706,12.560813,0.11928151,0.00012895298,0.14583333,0.119195886,0.23517744,0.17213303,0.2648317,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Emotet,44.561874,16.739973,9.453601,0.0,212.11061,1697.9678,38.410828,8510.347,216.45361,0.0,249.60104,3122.562,46.47498,684.0579,768.78894,110.000046,640.4894,127.49097,197.1326,276.31287,51.874302,95.14554,51.874153,0.02830704,0.055291582,0.028306747,2.322324,657.5981,13.934862,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.096919864,0.050920907,0.13036199,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
TIBS,32.0,12.739974,10.408147,0.0,196.0538,1194.1871,36.90625,5380.693,200.39677,0.0,134.60098,1923.5621,32.47498,421.05795,534.789,82.000046,396.4894,93.49097,102.13261,195.31285,37.874302,69.14554,37.874153,0.028706696,0.056067836,0.028706403,0.32232597,524.8785,1.9348733,0.7062172,-0.29399762,-0.0045715524,0.42749238,1.3138331e-08,4.4275465,1.7060001,4.560813,-0.005718497,0.00012895298,0.006540931,-0.004643286,0.13101079,0.067966364,0.15024835,136.98082,385.44562,220.19547,25.982864,23.152489,114.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Zeus,39.561874,14.739974,11.542762,0.0,233.58266,1592.9678,40.56992,9165.135,237.92564,0.0,216.60098,3081.562,41.47498,654.9884,851.789,100.000046,630.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028366687,0.053508017,0.028366394,1.322326,-519.8788,7.93487,0.7062172,5.706002,-0.0045715524,6.4274926,6.2968845,10.4275465,7.706,11.560813,0.12761484,0.00012895298,0.13987426,0.12752923,0.228233,0.18324414,0.26066503,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.00091502984,8.0
Reconyc,42.561874,15.739974,10.277194,0.0,219.21452,1638.9678,38.808014,8643.0,223.55751,0.0,240.60098,3098.562,44.47498,664.0579,808.789,106.000046,633.4894,121.49097,192.1326,269.31287,52.874302,94.14554,52.874153,0.029898534,0.055749387,0.029898241,1.322326,656.5981,7.93487,1.0,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.040811256,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Transponder,43.561874,16.739973,9.832565,0.0,221.4288,1691.9678,39.151314,9524.135,230.74799,0.0,443.601,3078.562,44.47498,673.0579,779.78894,107.000046,652.4894,130.49097,203.1326,291.31287,47.874302,89.14554,47.874153,0.026224075,0.050328016,0.026223782,59.322327,17905.402,355.93488,11.906218,28.706003,-0.0045715524,30.427494,29.296885,34.427547,30.706001,35.560814,0.39705926,0.00012895298,0.41666666,0.39697367,0.478233,0.43602192,0.49399838,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
