label,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Ako,43.561874,16.739973,9.762797,0.0,218.01021,1699.9678,39.33736,9377.135,227.24799,0.0,233.60104,3130.562,44.47498,691.0579,772.789,107.000046,653.4894,130.49097,198.13261,281.31287,48.874302,90.14554,48.874153,0.026570747,0.052401066,0.026570456,2.322324,678.598,13.93486,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.029796747,-0.0058041126,0.12228985,0.051978,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Conti,44.561874,16.739973,9.79451,0.0,213.79245,1711.9678,38.72901,9395.135,218.13544,0.0,244.60104,3153.562,46.47498,682.0579,797.789,110.000046,643.4894,127.49097,196.13261,277.31287,50.874302,94.14554,50.874153,0.027474333,0.054240722,0.02747404,2.322324,657.5981,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.03775976,0.00012895298,0.050019197,0.037674148,0.13644557,0.09242289,0.1679114,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Gator,45.561874,18.739973,9.669257,0.0,209.11769,1710.9678,37.85881,9385.135,213.4607,0.0,252.60104,3108.562,47.47498,720.9421,791.789,112.000046,634.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.03256941,0.057888318,0.032569114,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Pysa,40.561874,15.739974,9.908147,0.0,218.8788,1542.9678,38.31992,8798.135,228.5154,0.0,211.60098,2972.562,41.47498,666.0579,715.789,98.000046,596.4894,120.49097,178.13261,247.31287,44.874302,83.14554,44.874153,0.02702351,0.053566556,0.027023217,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.041900545,0.00012895298,0.07796951,0.041814934,0.17267746,0.10070446,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Refroso,37.561874,14.739974,10.050038,0.0,227.21259,1477.9678,39.623974,8489.135,231.55559,0.0,201.60104,2880.562,39.47498,679.9421,670.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028614128,0.055190157,0.028613837,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
CWS,37.561874,14.739974,10.347336,0.0,228.7261,1484.9678,39.813164,8545.135,233.06909,0.0,210.60104,2898.562,39.47498,681.9421,687.789,93.000046,584.4894,114.49097,176.13261,237.31287,43.874302,80.14554,43.874153,0.027809566,0.05428426,0.027809273,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
Ako,41.561874,15.739974,9.987415,0.0,222.01418,1639.9678,39.76504,9131.135,226.35716,0.0,222.60104,3066.562,43.47498,690.9421,750.789,104.000046,632.4894,127.49097,196.13261,274.31287,46.874306,87.14554,46.874153,0.026390698,0.052515544,0.026390405,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.083170384,-0.00012895299,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Scar,42.561874,15.739974,9.49148,0.0,211.1669,1586.9678,37.56992,7726.865,220.35716,0.0,239.60098,2997.562,42.47498,663.0579,721.789,105.000046,598.4894,117.49097,182.13261,263.31287,48.874302,89.14554,48.874153,0.028717058,0.055789568,0.028716767,1.3223245,656.5981,7.934862,0.706217,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,10.560812,0.081238024,0.00012895298,0.11523659,0.08115241,0.20166296,0.13590115,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0
Transponder,45.561874,18.739973,9.513702,0.0,208.38437,1708.9678,37.814365,9352.135,212.72736,0.0,253.60104,3101.562,47.47498,719.9421,779.789,112.000046,626.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.032666247,0.058058623,0.032665953,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
TIBS,42.561874,15.739974,10.99148,0.0,227.00023,1686.9678,39.95087,9550.135,236.57668,0.0,277.60104,3131.562,43.47498,662.0579,876.789,105.000046,680.4894,127.49097,199.13261,288.31287,48.874302,89.14554,48.874153,0.026764762,0.052175745,0.026764471,54.322327,10183.401,325.93488,10.906218,2.7060022,-0.0045715524,4.4274926,3.296885,8.427547,4.706,9.560812,0.060948167,0.00012895298,0.08234795,0.060862556,0.18378857,0.116577476,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
CWS,44.561874,16.739973,10.180874,0.0,223.4288,1749.9678,39.592648,9820.135,232.67877,0.0,445.60098,3173.562,45.47498,679.0579,839.789,109.000046,689.4894,133.49097,207.13261,296.31287,48.874302,91.14554,48.874153,0.025775665,0.051479936,0.025775373,60.322327,17851.402,361.93488,12.106217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.016186336,-0.0058041126,0.119647145,0.050920915,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Emotet,37.561874,14.739974,10.320309,0.0,228.34772,1477.9678,39.623974,8531.135,232.69072,0.0,202.60104,2891.562,39.47498,679.9421,688.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028513197,0.05500472,0.028512904,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.09184247,-0.00012895299,0.10410191,0.091756865,0.20113273,0.15180783,0.2379008,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
180solutions,43.561874,16.739973,9.437216,0.0,211.82416,1647.9678,38.12806,9110.135,216.16714,0.0,246.60098,3053.562,45.47498,673.0579,746.789,108.000046,604.4894,124.49097,194.13261,271.31287,50.874302,93.14554,50.874153,0.028690804,0.055920843,0.028690511,2.322324,657.5981,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.03864033,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Conti,37.561874,14.739974,10.2122,0.0,228.50989,1478.9678,39.651,8537.135,232.85287,0.0,204.60098,2891.562,39.47498,686.9421,682.789,93.000046,586.4894,114.49097,176.13261,237.31287,44.874302,81.14554,44.874153,0.028493093,0.054967787,0.0284928,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.032856725,0.020511677,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Transponder,40.561874,15.739974,9.958147,0.0,221.87881,1589.9678,39.49492,8917.135,226.2218,0.0,220.60104,2997.562,42.47498,684.9421,723.789,102.000046,596.4894,124.49097,193.13261,269.31287,46.874306,86.14554,46.874153,0.027332298,0.05366677,0.027332006,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.124716274,0.00012895298,0.13697572,0.124630675,0.22340208,0.17937942,0.2548679,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Pysa,41.561874,15.739974,9.6703415,0.0,215.86783,1585.9678,38.447968,8880.135,225.2968,0.0,221.60104,2977.562,42.47498,661.0579,715.789,104.000046,600.4894,120.49097,198.13261,266.31287,46.874306,86.14554,46.874153,0.027528469,0.054032955,0.027528176,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,6.427493,5.296885,10.427547,6.706,11.560812,0.10297716,0.00012895298,0.13697572,0.10289154,0.22340208,0.15764028,0.2548679,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
Refroso,37.561874,14.739974,10.2122,0.0,228.0234,1478.9678,39.651,8519.135,232.3664,0.0,204.60098,2891.562,39.47498,681.9421,680.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028614128,0.055190157,0.028613837,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ako,39.438126,15.739974,10.158147,0.0,241.6288,1561.9678,38.794918,9708.135,251.84872,0.0,430.601,2959.562,41.47498,684.0579,745.789,98.000046,616.4894,120.49097,744.8674,255.31287,45.874302,84.14554,45.874153,0.027543576,0.05397497,0.027543286,42.322327,979.4019,253.93486,8.506217,9.706003,-0.0045715524,11.427491,10.296885,15.4275465,11.706,16.560812,0.1942815,0.00012895298,0.21345906,0.1941959,0.30601078,0.24546637,0.33399835,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
180solutions,41.561874,15.739974,10.280098,0.0,223.13612,1637.9678,39.716263,9177.135,227.47911,0.0,222.60104,3084.562,43.47498,687.9421,780.789,104.000046,630.4894,127.49097,196.13261,274.31287,46.874306,87.14554,46.874153,0.026390698,0.052515544,0.026390405,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.083170384,0.00012895298,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ako,39.561874,14.739974,11.49148,0.0,233.65958,1594.9678,40.6212,9168.135,238.00256,0.0,217.60104,3078.562,41.47498,673.9421,848.789,100.000046,630.4894,121.49097,193.13261,266.31287,47.874302,86.14554,47.874153,0.027726198,0.053240467,0.027725907,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Shade,35.438126,14.739974,9.908147,0.0,194.70659,1334.9678,35.596745,7105.1343,199.04958,0.0,369.60098,2030.5621,36.47498,498.05792,583.789,90.000046,423.4894,99.49097,113.13262,220.31287,42.874302,78.14554,42.874153,0.029652847,0.057601046,0.029652555,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11712189,0.061021924,0.13288724,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Shade,44.561874,16.739973,9.249056,0.0,209.88335,1669.9678,37.774464,9224.135,218.81831,0.0,269.60104,3037.562,45.47498,703.0579,740.789,109.000046,607.4894,126.49097,243.13261,262.31287,46.874306,89.14554,46.874153,0.026258945,0.053473677,0.026258653,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,2.4274926,1.296885,6.427547,2.7059999,7.5608125,0.016503721,0.00012895298,0.05098538,0.01641811,0.13934411,0.072133034,0.17177613,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Transponder,45.561874,18.739973,9.669257,0.0,210.20659,1725.9678,38.192142,9434.135,214.54958,0.0,250.60098,3128.562,47.47498,725.9421,794.789,112.000046,636.4894,133.49097,207.13261,280.31287,58.874302,103.14554,58.874153,0.031728793,0.056844242,0.031728502,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Emotet,35.561874,13.739974,10.158147,0.0,187.08595,1271.9678,35.96992,6657.135,191.42894,0.0,149.60098,1993.562,35.47498,439.05795,593.789,88.000046,412.4894,93.49097,103.13261,195.31287,38.874302,73.14554,38.874153,0.02812104,0.05665543,0.028120747,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12029649,0.062609226,0.1368555,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
CWS,41.561874,15.739974,9.914244,0.0,221.20929,1635.9678,39.66748,9098.135,225.55229,0.0,222.60104,3050.562,43.47498,688.9421,741.789,104.000046,630.4894,127.49097,200.13261,274.31287,46.874306,87.14554,46.874153,0.026557198,0.052830044,0.026556905,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.083170384,0.00012895298,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ako,42.438126,16.739973,9.948844,0.0,170.61485,1397.9678,33.06992,7339.135,182.64984,0.0,187.60098,2109.562,40.47498,476.05792,737.789,98.000046,466.48938,99.49097,112.13262,219.31287,40.874302,81.14554,40.874153,0.026918836,0.057317227,0.026918544,70.32233,17931.402,421.93488,14.106218,2.7060022,-0.0045715524,4.4274926,3.296885,8.427547,4.706,10.560812,0.05949889,0.00012895298,0.080415584,0.05941328,0.17992383,0.11416202,0.23312879,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Conti,42.561874,15.739974,9.515289,0.0,212.80975,1608.9678,38.09373,7794.865,217.15276,0.0,237.60104,3016.562,44.47498,669.0579,722.789,107.000046,598.4894,120.49097,194.13261,265.31287,46.874306,88.14554,46.874153,0.027103921,0.054485023,0.027103629,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.017537313,0.00012895298,0.029796747,0.017451704,0.12228985,0.07523381,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Shade,35.561874,13.739974,10.501003,0.0,227.05737,1407.9678,39.855633,8056.135,231.40038,0.0,193.60104,2701.562,36.47498,610.9421,653.789,89.000046,562.4894,108.49097,151.13261,230.31287,44.874302,79.14554,44.874153,0.029903723,0.056126747,0.02990343,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12029649,0.062609226,0.16542692,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Shade,44.561874,16.739973,9.180874,0.0,208.01971,1643.9678,37.183556,9143.135,221.67656,0.0,268.60104,3013.562,43.47498,698.0579,737.789,107.000046,605.4894,123.49097,234.13261,260.31287,46.874306,88.14554,46.874153,0.026708793,0.053729888,0.0267085,0.32232407,-651.598,1.9348619,0.706217,0.70600224,-0.0045715524,3.4274929,1.296885,7.427547,2.7059999,8.560812,0.016503721,0.00012895298,0.0732076,0.01641811,0.16156633,0.072133034,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
CWS,41.561874,16.739973,9.621561,0.0,215.33125,1545.9678,37.47236,8859.135,230.0795,0.0,219.60098,2951.562,41.47498,743.0579,712.789,102.000046,597.4894,117.49097,193.13261,261.31287,45.874302,84.14554,45.874153,0.027897244,0.054634076,0.027896952,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,4.4274926,2.296885,8.427547,3.7059996,9.560812,0.04079313,0.00012895298,0.099564195,0.040707514,0.1920573,0.09848963,0.2265565,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0
Ako,39.561874,14.739974,10.927378,0.0,231.50572,1590.9678,40.51864,9084.135,235.84872,0.0,223.60098,3050.562,41.47498,674.9421,804.789,100.000046,624.4894,121.49097,192.13261,266.31287,47.874302,86.14554,47.874153,0.027797626,0.0533709,0.027797334,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,5.4274926,5.296885,9.427547,6.706,10.560812,0.10791786,0.00012895298,0.1201773,0.107832246,0.21055624,0.16455728,0.24399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,85.67117,0.0022875748,8.0
Transponder,43.561874,16.739973,9.809309,0.0,221.19624,1691.9678,39.151314,9514.135,230.5099,0.0,443.60098,3075.5623,44.47498,674.0579,773.789,107.000046,652.4894,130.49097,203.13261,291.31287,47.874302,89.14554,47.874153,0.026224073,0.052266322,0.02622378,59.322327,17905.402,355.93488,11.906218,20.706001,-0.0045715524,22.427492,21.296885,26.427547,22.706,27.560812,0.3224065,0.00012895298,0.33720905,0.3223209,0.41226077,0.36484134,0.43149835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Shade,41.561874,16.739973,9.597171,0.0,234.01418,1618.9678,39.252846,9623.135,238.35716,0.0,864.601,2999.562,43.47498,735.0579,706.789,101.000046,611.4894,120.49097,187.13261,260.31287,48.874302,89.14554,48.874153,0.028458083,0.05531019,0.02845779,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10357176,0.054246854,0.1403398,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Scar,40.561874,15.739974,9.908147,0.0,220.20381,1551.9678,38.544918,8851.135,229.87436,0.0,241.60104,2957.562,41.47498,689.0579,717.789,98.000046,607.4894,117.49097,179.13261,247.31287,46.874306,85.14554,46.874153,0.028417392,0.055040814,0.028417101,3.322324,698.598,19.934862,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.031540938,-0.0058041126,0.13101079,0.055466373,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0
180solutions,40.561874,15.739974,9.733147,0.0,217.8038,1536.9678,38.169918,8754.135,222.1468,0.0,232.60098,2950.562,42.47498,682.0579,728.789,99.000046,594.4894,114.49097,177.13261,239.31287,48.874302,88.14554,48.874153,0.030002154,0.0575109,0.030001862,2.322324,657.5981,13.93486,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Emotet,48.561874,18.739973,9.512313,0.0,212.53297,1875.9678,38.96575,10136.135,216.87596,0.0,287.60098,3372.562,50.47498,783.0579,850.789,118.000046,677.4894,133.49097,233.13261,304.31287,61.874302,109.14554,61.874153,0.030680379,0.055346634,0.030680086,5.3223243,692.5981,31.93486,1.1062169,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.089344114,0.047133036,0.11899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Pysa,35.561874,13.739974,10.701004,0.0,229.68594,1413.9678,40.02706,8148.135,234.02895,0.0,203.60098,2728.562,36.47498,618.9421,669.789,89.000046,562.4894,108.49097,153.13261,231.31287,45.874302,80.14554,45.874153,0.030418158,0.05648517,0.030417865,0.32232407,655.598,1.9348619,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.022059275,0.00012895298,0.034318715,0.021973666,0.14489967,0.0887997,0.1884428,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
CWS,41.561874,15.739974,9.938634,0.0,221.52637,1635.9678,39.66748,9111.135,225.86935,0.0,222.60104,3060.562,43.47498,688.9421,747.789,104.000046,630.4894,127.49097,200.13261,274.31287,46.874306,87.14554,46.874153,0.026457055,0.052640885,0.026456762,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.12194107,-0.00012895299,0.13420051,0.12185546,0.21877675,0.17567913,0.2493175,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Gator,45.561874,18.739973,9.647036,0.0,209.25104,1710.9678,37.85881,9391.135,213.59402,0.0,253.60104,3111.562,47.47498,725.9421,790.789,112.000046,634.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.03256941,0.057888318,0.032569114,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Reconyc,41.561874,15.739974,9.743512,0.0,216.33125,1580.9678,38.326015,7739.865,220.67424,0.0,238.60098,2988.562,43.47498,688.0579,716.789,105.000046,599.4894,117.49097,191.13261,262.31287,47.874302,88.14554,47.874153,0.028456887,0.055851094,0.028456595,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Refroso,40.561874,16.739973,9.883146,0.0,222.4288,1615.9678,39.00508,8939.135,226.7718,0.0,227.60098,2818.438,42.47498,710.9421,720.789,101.999954,618.4894,123.49097,191.13261,267.31287,49.874306,89.14554,49.874153,0.029138979,0.055412207,0.029138686,12.322325,766.5981,73.93486,2.506217,0.2939978,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,-0.0065409364,-0.0058041126,0.10601079,0.055466373,0.14399835,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Scar,42.561874,15.739974,10.277194,0.0,220.61928,1655.9678,39.212776,9281.135,224.96228,0.0,244.60104,3111.562,44.47498,667.0579,811.789,106.000046,632.4894,124.49097,196.13261,269.31287,52.874302,94.14554,52.874153,0.029585592,0.055960186,0.0295853,2.322324,657.5981,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.039736044,0.00012895298,0.051995482,0.039650433,0.14237443,0.09637546,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Scar,41.561874,15.739974,9.963024,0.0,222.86783,1620.9678,39.30163,9166.135,227.21082,0.0,250.60098,3127.562,43.47498,703.0579,742.789,105.000046,604.4894,120.49097,194.13261,278.31287,49.874306,90.14554,49.874153,0.028878106,0.055559725,0.028877815,1.3223245,656.5981,7.934862,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707514,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,-0.0022875746,8.0
Refroso,37.561874,14.739974,10.347336,0.0,228.83421,1478.9678,39.651,8549.135,233.1772,0.0,207.60098,2901.562,39.47498,681.9421,691.789,93.000046,586.4894,114.49097,176.13261,237.31287,44.874302,81.14554,44.874153,0.028593887,0.055152968,0.028593594,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
