Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Trojan-Emotet-0e5b3c493f23cdfda1e8c3ba49003721e3153a9354af5acc651f7b7d53895db5-5.raw,43.561874,16.739973,9.786054,0.0,214.68462,1668.9678,38.616432,8074.8657,219.02762,0.0,244.60098,3076.562,45.47498,701.0232,766.789,110.000046,625.4894,129.49097,193.1326,273.31287,49.874302,92.14554,49.874153,0.027792405,0.05476473,0.027792115,9.322325,657.5981,55.93486,0.92843914,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,7.5608125,0.017008776,0.00012895298,0.029268201,0.016923167,0.119647145,0.07364818,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0013725448,8.0
Trojan-Scar-f2fd96da6034a8f1b5e27a0b90b5cdb0-2.raw,39.561874,14.739974,10.850454,0.0,230.63394,1581.9678,40.28787,9050.135,234.97693,0.0,216.60098,3049.562,41.47498,652.0,802.789,100.000046,624.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028568517,0.05426069,0.028568225,1.322326,-127.71973,7.93487,0.7062172,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10791786,0.00012895298,0.12017729,0.10783225,0.21055624,0.16455728,0.24399836,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.00091502984,8.0
Spyware-Gator-2c89c8af8c67722b44843249afa24422a2f7623c24ceb0e160750d94a8d39046-6.raw,43.561874,15.739974,9.41396,0.0,210.38228,1640.9678,37.965267,8584.827,214.7253,0.0,1088.399,3038.562,45.47498,685.0579,727.78894,109.000046,596.4894,120.49097,199.1326,268.31287,50.874302,93.14554,50.874153,0.028888667,0.054349996,0.028888375,2.322324,396.15894,13.934862,1.0587566,7.706002,-0.0045715524,8.427492,7.881246,12.4275465,9.705999,13.560813,0.15114425,0.00012895298,0.16340367,0.16266686,0.2413049,0.2015448,0.26850817,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-3.624817e-11,8.0
Ransomware-Ako-00bcc6a708e0c9c8975e07808215bda5d868046dac757d750f978feb05a72a48-6.raw,42.561874,15.739974,9.586718,0.0,213.38118,1623.9678,38.45087,7818.8657,217.72418,0.0,236.60098,3017.562,44.47498,667.0579,726.78894,107.000046,598.4894,120.49097,192.1326,268.31287,50.874302,92.14554,50.874153,0.029273847,0.05561255,0.029273555,1.322326,656.5981,7.93487,1.1175133,0.7060025,-0.0045715524,1.4274927,1.059377,5.427547,2.706,6.560813,0.017537316,0.00012895298,0.029796742,0.022094995,0.12228985,0.0752338,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,0.0022875748,8.0
Spyware-Gator-1cd2247ea9db6a274ba8e93af005eec8ebfcea08ea32ff8085f1b259c844e745-10.raw,38.561874,14.739974,9.973936,0.0,218.87617,1493.9678,39.01729,8386.134,223.21916,0.0,234.60098,2789.562,39.47498,620.0579,679.789,95.000046,569.4894,111.49097,162.13261,235.31285,49.874302,87.14554,49.874153,0.031359497,0.05809281,0.031359203,2.322324,660.5981,13.934862,1.0983068,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.044281498,0.00012895298,0.056540936,0.044195887,0.15601078,0.105466366,0.19399835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0cd429445b95cf244042424dd871853e006921e2c8bdbee274e8d3b12eda7d32-5.raw,44.561874,16.739973,9.771783,0.0,220.88335,1741.9678,39.410828,9708.135,230.07413,0.0,444.60104,3134.562,45.47498,679.0579,793.78894,109.000046,686.4894,133.49097,206.1326,296.31287,47.874302,90.14554,47.874153,0.025447367,0.05137007,0.025447074,59.322327,17905.402,355.93488,11.906218,16.706001,-0.0045715524,18.427492,17.296885,22.427547,18.706,23.560812,0.27297002,0.00012895298,0.29115742,0.2728844,0.36666653,0.31694177,0.38744098,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0a1e176eded8c1801fcd09e8cf9f796c326bc7e9b51531fb40a32f5214d6ba76-10.raw,37.561874,14.739974,10.320309,0.0,229.10448,1480.9678,39.705055,8559.134,233.44748,0.0,207.60098,2904.562,39.47498,663.0348,690.789,93.000046,584.4894,114.49097,177.1326,238.31285,44.874302,81.14554,44.874153,0.028553488,0.05507874,0.028553195,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-000dd5c79d900b66e72d0ea0d472f1b3a727f908ab0de3ad5e8160b9371d0d3a-2.raw,42.561874,15.739974,10.705766,0.0,226.52405,1675.9678,39.68897,9066.827,236.08887,0.0,319.60104,3111.562,43.47498,667.0579,856.789,105.000046,674.4894,127.49097,198.10608,288.31287,48.874302,89.14554,48.874153,0.026945034,0.052509435,0.026944743,55.322323,17863.402,331.93488,11.106217,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.02511771,-0.005804109,0.1250584,0.053085413,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-1b848545fa700ea6f3c76f377449b4f7698fa98033868d3641dd40e58a67841e-5.raw,40.561874,15.739974,9.983147,0.0,221.95381,1589.9678,39.49492,8920.135,226.2968,0.0,221.60104,2999.562,42.47498,667.9884,726.78894,102.000046,596.4894,124.49097,193.1326,269.31287,46.874302,86.14554,46.874153,0.027332298,0.05366677,0.027332006,1.322326,-650.59814,7.93487,0.7062172,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.085190594,0.00012895298,0.09745002,0.08510499,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-TIBS-8217ae4fbd1555e6e06a5d3f18231377941f07d100b5ad62a8b31b9f1b64703e-8.raw,42.0,16.739973,9.681956,0.0,222.83357,1679.9678,39.784206,9374.135,227.17656,0.0,243.60098,3065.562,44.47498,827.0579,744.78894,107.000046,613.4894,125.49097,257.1326,274.31287,49.874302,91.14554,49.874153,0.027861169,0.054294497,0.027860876,1.322326,-650.59814,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.118753925,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.0034824635,0.101248875,0.053085413,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-537efa657a298e1cef6d9f77d43b19b4-2.raw,40.561874,15.739974,10.783146,0.0,227.3788,1612.9678,40.06992,9137.135,231.7218,0.0,219.60098,3075.562,42.47498,672.9536,814.78894,102.000046,625.4894,124.49097,194.13261,269.31287,48.874302,88.14554,48.874153,0.028006721,0.05385968,0.028006429,1.322326,-389.15906,7.93487,0.7062172,2.7060025,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,8.560812,0.064048946,0.00012895298,0.07630837,0.06396333,0.16880147,0.12174543,0.20330068,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-c6b3d476476dbe3880ae01189476d1bc-2.raw,41.561874,15.739974,10.328878,0.0,223.9654,1637.9678,39.71626,9211.135,228.30838,0.0,220.60098,3102.562,43.47498,669.9884,788.78894,104.000046,632.4894,127.49097,195.1326,274.31287,47.874302,88.14554,47.874153,0.026997127,0.053121973,0.026996834,1.322326,525.8785,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,-2.5790596e-05,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.0022875748,8.0
Ransomware-Conti-0def777264ba5291b957ac7b5758ad26df54b8c741dc7a5753c458581e8d812e-2.raw,42.561874,15.739974,10.562908,0.0,228.07167,1689.9678,40.0223,8435.865,232.41466,0.0,253.60104,3221.562,44.47498,714.0579,837.78894,106.000046,675.4894,126.49097,197.1326,277.31287,53.874302,95.14554,53.874153,0.029546397,0.0554188,0.029546104,2.322324,658.5981,13.934862,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.017537316,5.158119e-05,0.029796742,0.01745171,0.12228985,0.0752338,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Spyware-Gator-0eaa62242362d3640451e08bc15e0c21415da3ad45bf44de09bc8e5326e1c863-8.raw,37.561874,14.739974,10.320309,0.0,228.37476,1477.9678,39.623974,8532.134,232.71774,0.0,203.60098,2889.562,39.47498,660.0232,688.789,93.000046,584.4894,114.49097,175.1326,237.31287,43.874302,80.14554,43.874153,0.027848866,0.05435724,0.027848573,1.322326,-650.59814,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04556355,0.00012895298,0.057822987,0.045477938,0.15985693,0.10803047,0.19912656,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Gator-1a4abcda62741c4e2efd22dcc55cd5206e0cc8832cf448550199e28db072e4b5-4.raw,45.561874,18.739973,9.69148,0.0,209.13991,1710.9678,37.858807,9386.135,213.48291,0.0,252.60104,3110.562,47.47498,719.9421,793.78894,112.000046,634.4894,133.49097,207.1326,280.31287,59.874302,104.14554,59.874153,0.03256941,0.05788832,0.032569114,1.322326,-650.59814,7.93487,1.2937831,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,-2.5790596e-05,0.006540931,-0.005804109,0.09489966,0.04991081,0.12733169,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-72575bbed60cefa802b9910881375f95-9.raw,37.561874,14.739974,10.347336,0.0,228.83421,1478.9678,39.651,8549.134,233.1772,0.0,207.60098,2901.562,39.47498,661.0232,691.78894,93.000046,586.4894,114.49097,176.1326,237.31287,44.874302,81.14554,44.874153,0.028593887,0.055152968,0.028593596,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-0fa116f00db19024c3babd461c26841acea57039ae5acaaca10e1f3fbbcad9dc-5.raw,43.561874,16.739973,9.809309,0.0,221.17299,1691.9678,39.151314,9513.135,230.48608,0.0,442.60104,3078.562,44.47498,673.0579,774.789,107.000046,652.4894,130.49097,203.1326,291.31287,47.874302,89.14554,47.874153,0.026208092,0.052236095,0.0262078,59.322327,17905.402,355.93488,11.906218,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.017008776,0.00012895298,0.04676273,0.016923167,0.14237443,0.07364818,0.17581654,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Maze-1f7a1b9a876a6e7ed064adccc80e5902d3e4188d2c6880a22583c177e9f8e2e7-9.raw,37.561874,14.739974,10.293282,0.0,227.86124,1475.9678,39.56992,8513.134,232.20424,0.0,201.60104,2894.562,39.47498,658.0232,687.78894,93.000046,584.4894,114.49097,176.1326,237.31287,43.874302,80.14554,43.874153,0.027987264,0.054614272,0.027986972,1.322326,133.71967,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,7.7371784e-05,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-8351f66b726595a9eaf8f8074aed1cb2-10.raw,39.561874,16.739973,9.876095,0.0,221.3006,1549.9678,38.78345,8686.134,225.6436,0.0,211.60098,2828.8877,41.47498,695.9421,694.78894,97.60003,598.4894,120.49097,177.1326,244.31285,47.874302,86.14554,47.874153,0.029088395,0.055727955,0.029088102,5.3223243,291.43927,31.93486,1.4562169,-0.05879948,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,6.560813,-0.005718497,0.00012895298,2.723015e-09,-0.005804109,0.10857488,0.056748413,0.17348553,137.98082,389.44562,221.0391,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0f82d034036cd228a6fd3a7f5d14cd781ad93e8d241a635757bf931d4e501e0b-4.raw,41.561874,15.739974,9.963024,0.0,221.79466,1638.9678,39.74065,9122.135,226.13765,0.0,223.60098,3065.562,43.47498,662.0463,748.789,104.000046,632.4894,127.49097,196.1326,274.31287,47.874302,88.14554,47.874153,0.026997127,0.053121973,0.026996834,1.322326,2.9999998,7.93487,0.7062172,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.04079313,0.00012895298,0.053052563,0.040707517,0.14554566,0.09848963,0.18004486,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Emotet-0bcc4612500bb560f80f627610fbdbf1642f8fdd82b05358ff4bf28beb01a751-6.raw,41.561874,15.739974,9.524,0.0,214.4288,1581.9678,38.350407,8820.134,218.7718,0.0,653.0,2965.562,43.47498,667.0463,707.78894,105.000046,598.4894,117.49097,191.1326,255.31285,46.874302,87.14554,46.874153,0.027600482,0.054606862,0.02760019,1.322326,264.43933,7.93487,1.0587566,4.7060027,-0.0045715524,5.427492,5.296885,9.4275465,6.7060003,10.560813,0.10297716,0.00012895298,0.11523658,0.104052365,0.20166296,0.15764028,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-3.624817e-11,8.0
Spyware-Gator-0ecda9268b795ec823a560ad77a70cfe2ed1720e9412d337f7d271d56618f337-6.raw,42.561874,17.739973,9.920052,0.0,217.04785,1622.9678,38.427063,9132.135,226.38156,0.0,224.60098,3019.562,43.47498,727.9421,766.789,106.000046,626.4894,126.49097,206.1326,274.31287,46.874302,87.14554,46.874153,0.027017064,0.05369868,0.027016774,1.322326,-650.59814,7.93487,0.7062172,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.030350452,-0.005804109,0.1250584,0.053085413,0.16066502,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-d88da13ef73e158a1db46566b2a823cf-2.raw,45.561874,17.739973,9.780369,0.0,210.78435,1715.9678,37.969917,9460.135,215.12735,0.0,245.60104,3179.562,47.47498,695.0116,823.789,111.000046,642.4894,127.49097,200.1326,277.31287,51.874302,95.14554,51.874153,0.02798647,0.054695323,0.027986178,2.322324,534.8784,13.934862,1.0,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.09489966,0.04991081,0.12733169,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-8405f2db18fa9fb82546e543cfa1235f-7.raw,39.561874,16.739973,9.876095,0.0,221.71086,1549.9678,38.78345,8702.134,226.05385,0.0,209.60104,2829.8877,41.47498,695.9421,695.789,97.80003,598.4894,120.49097,176.1326,244.31285,47.874302,86.14554,47.874153,0.028952178,0.05547921,0.028951887,5.3223243,161.71967,31.93486,1.4562169,2.8236015,-0.0045715524,3.4274929,3.2968848,7.427547,4.706,9.560813,0.065710075,0.00012895298,0.071428575,0.06562447,0.17267744,0.12451398,0.2320936,137.98082,389.44562,221.0,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Conti-0c8df012925db81bf50487537575685a32fa0d2ba0049cd52c569b90080cddcd-8.raw,37.561874,14.739974,10.266254,0.0,229.3207,1481.9678,39.732082,8567.134,233.6637,0.0,208.60098,2902.562,39.47498,666.0232,687.78894,93.000046,586.4894,114.49097,177.1326,238.31285,45.874302,82.14554,45.874153,0.029135562,0.055576663,0.02913527,1.322326,-258.43933,7.93487,0.7062172,0.7060025,-0.0045715524,1.4274927,1.296885,5.427547,2.706,6.560813,0.020597292,0.00012895298,0.03285672,0.020511681,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0f9dbaf07eec284d64b496f1498aa1e30dc944ce1de5a9bc65117b374f63ee03-7.raw,40.561874,15.739974,9.658147,0.0,217.8538,1536.9678,38.169918,8756.134,222.1968,0.0,228.60098,2950.562,42.47498,682.0579,719.78894,99.000046,594.4894,114.49097,177.1326,239.31285,48.874302,88.14554,48.874153,0.029921105,0.056974936,0.029920813,2.322324,-126.719604,13.934862,0.8824869,3.7060025,-0.0045715524,4.4274926,4.296885,8.4275465,5.706,9.560813,0.085190594,0.00012895298,0.09745002,0.08510499,0.18782896,0.14183,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0013725448,8.0
Spyware-TIBS-c58611c4450535b231edfa20009c6f133c1c72cc21b92ea9cd427502f31037ce-6.raw,39.561874,14.739974,10.055582,0.0,223.45445,1551.9678,39.51864,8770.134,227.79744,0.0,385.1606,2955.562,41.47498,650.0579,710.78894,101.000046,588.4894,120.49097,189.1326,262.31287,45.874302,84.14554,45.874153,0.027506854,0.053906534,0.027506564,1.322326,-258.43933,7.93487,0.8237303,6.706002,-0.0045715524,7.427492,7.296885,11.4275465,8.705999,12.560813,0.14645542,0.00012895298,0.15871485,0.14869145,0.24514122,0.20111853,0.27660704,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-3.624817e-11,8.0
Spyware-TIBS-4b3f335e9a8b663f8c39314ce147f474d53abdbd1fccdd262097b640b4a11342-4.raw,21.438126,7.7399735,13.930874,0.0,245.79245,903.0322,41.975536,4532.8657,250.13544,0.0,48.60104,1702.5619,22.47498,338.05795,517.789,62.000046,379.80426,86.49097,86.13259,177.31285,26.874302,48.145535,26.874151,0.0251431,0.04888582,0.025142808,-0.6776745,-652.598,-4.06513,0.7062172,-0.29399762,0.0036572425,0.42749238,-0.29688478,4.4275465,1.7060001,4.560813,-0.005718497,-0.00012895299,0.006540931,0.005804108,0.18782896,0.09637546,0.22127108,136.98082,385.44562,220.19547,25.982864,23.152489,113.93913,0.0,113.83116,87.67117,0.0022875748,8.0
Trojan-Reconyc-2e337bd9233e4276611f88ecfcf34048-9.raw,37.561874,14.739974,10.347336,0.0,228.94232,1479.9678,39.67803,8553.134,233.28531,0.0,208.60098,2898.562,39.47498,657.0463,690.789,93.000046,586.4894,114.49097,177.1326,237.31287,44.874302,81.14554,44.874153,0.028553488,0.05507874,0.028553195,1.322326,2.9999998,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Conti-0bd543e9869fbb81daf10783b0e05ba86f11d43474670fe081f3cb1a11103894-6.raw,43.561874,15.739974,9.600007,0.0,212.61484,1654.9678,38.290848,7985.8657,216.95784,0.0,413.16064,3069.562,45.47498,675.0579,744.78894,109.000046,632.4894,123.49097,194.13261,272.31287,46.874302,89.14554,46.874153,0.026275346,0.053505387,0.026275054,1.322326,656.5981,7.93487,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00010316238,0.006540931,-0.005804109,0.09903403,0.051977992,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,87.67117,0.0022875748,8.0
Trojan-Scar-8a9d53337d2c9555037de279c62f89b0-8.raw,37.561874,14.739974,10.374363,0.0,229.78015,1481.9678,39.732082,8584.134,234.12315,0.0,208.60098,2904.562,39.47498,661.0463,694.78894,93.000046,586.4894,114.49097,176.1326,238.31285,45.874302,82.14554,45.874153,0.029094616,0.055502214,0.029094324,1.322326,264.43933,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11411888,0.059520416,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0c4fc01dee0c861532ed46f6a675300b6a5e298fb01c6f97bfff710540421d17-8.raw,40.561874,15.739974,10.158147,0.0,227.5538,1579.9678,39.24492,9145.135,237.41283,0.0,430.60104,2968.562,41.47498,677.0579,740.789,98.000046,640.4894,120.49097,187.1326,259.31287,44.874302,83.14554,44.874153,0.026683215,0.052925535,0.026682923,60.322327,17851.402,361.93488,12.106217,-0.29399762,-0.0045715524,1.4274927,0.29688466,5.427547,1.7060001,6.560813,-0.005718497,0.00012895298,0.023691814,-0.005804109,0.13101079,0.055466365,0.16899835,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.00045751495,8.0
Spyware-180solutions-0c2360ab5723412a4f7243d6c5de8c912f8e32fa4f231effc028eab5ca0982cc-10.raw,38.561874,14.739974,10.13183,0.0,226.61302,1524.9678,39.833076,7869.346,230.95601,0.0,216.60098,2923.562,40.47498,664.0579,694.78894,99.000046,588.4894,117.49097,191.1326,259.31287,45.874302,83.14554,45.874153,0.028298512,0.054718323,0.02829822,1.322326,656.5981,7.93487,0.8824869,-0.29399762,-0.0045715524,0.42749238,0.29688466,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.005804109,0.11127394,0.05809794,0.1518931,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-CWS-0d0162cf89d1ed2c5bbd95e92f477134bd50e59f8ba0e82903293d9e30e10aef-4.raw,43.4495,16.739973,10.111635,0.0,222.3823,1691.9678,39.151314,9565.135,231.72418,0.0,442.60104,3091.562,44.47498,679.0579,802.789,107.000046,652.4894,130.49097,203.1326,291.31287,47.874302,89.14554,47.874153,0.026144348,0.050758723,0.026144056,59.322327,17905.402,355.93488,11.906218,22.706001,-0.0045715524,24.427494,23.296885,28.427547,24.706001,29.560812,0.34276634,0.00012895298,0.36101994,0.34268072,0.4302532,0.38425425,0.44854382,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-180solutions-0f3f46bebdfc260bbf76568e3e697f6707bdc386e65307148e1bd2a15f3426af-8.raw,41.561874,15.739974,10.109365,0.0,226.84344,1627.9678,39.47236,9330.135,236.5468,0.0,438.601,3009.562,42.47498,694.0579,758.789,104.000046,646.4894,123.49097,202.1326,282.31287,47.874302,87.14554,47.874153,0.027602052,0.05363334,0.02760176,60.322327,17851.402,361.93488,12.106217,0.7060025,-0.0045715524,2.4274926,1.296885,6.427547,2.706,7.5608125,0.018091029,0.00012895298,0.050235424,0.018005418,0.14886792,0.07689494,0.18447454,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-CWS-0a9436587a6272846b251011261598d7af4c4c723aa4c55d3b594646a0db3419-10.raw,41.561874,15.739974,9.865463,0.0,220.81905,1619.9678,39.277237,9082.135,225.16205,0.0,409.16064,3045.562,43.47498,717.0579,738.78894,105.000046,601.4894,120.49097,196.1326,266.31287,47.874302,88.14554,47.874153,0.027797626,0.05461856,0.027797336,1.322326,656.5981,7.93487,0.7062172,-0.29399762,-0.0045715524,0.42749238,0.23750772,4.4275465,1.7060001,5.560813,-0.005718497,0.00012895298,0.006540931,-0.0034824635,0.10357175,0.054246854,0.14033982,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,-0.0022875746,8.0
Spyware-Gator-1f5b6d76fbcf17111e93b5a590777af836dbd7ed737ab7cb73f807512e6894aa-1.raw,39.561874,14.739974,11.49148,0.0,233.45445,1592.9678,40.56992,9160.135,237.79744,0.0,216.60098,3077.562,41.47498,654.9884,848.789,100.000046,630.4894,121.49097,191.1326,266.31287,48.874302,87.14554,48.874153,0.028366687,0.053701848,0.028366394,1.322326,-519.8788,7.93487,0.7062172,5.706002,-0.0045715524,6.4274926,6.2968845,10.4275465,7.706,11.560813,0.12761484,0.00012895298,0.13987426,0.12752923,0.228233,0.18324414,0.26066503,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,0.00091502984,8.0
Ransomware-Shade-2a594ec1e9b5644ea3692e5ec02b17b15c302af5495f60eacf3a1214b5aa4e67-4.raw,41.561874,15.739974,9.963024,0.0,218.74588,1594.9678,38.66748,8998.135,228.2468,0.0,224.60098,3030.562,42.47498,656.0579,748.789,102.000046,596.4894,124.49097,196.1326,270.31287,47.874302,87.14554,47.874153,0.027779736,0.053961672,0.027779445,1.322326,-258.43933,7.93487,0.7062172,2.7060025,-0.0045715524,4.4274926,3.1781309,8.4275465,4.706,9.560813,0.06246332,0.00012895298,0.09745002,0.06469935,0.18782896,0.11910273,0.22127108,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
