Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric
Spyware-Gator-0f4646281963c5255ba185678fdbf57e9e6f9ae2c8fdae688922b55e4fd60b66-3.raw,44.561874,16.739973,9.658147,0.0,213.15608,1696.9678,38.388103,9367.135,217.49907,0.0,248.60104,3139.562,46.47498,683.0579,790.789,110.000046,638.4894,127.49097,197.13261,276.31287,50.874302,94.14554,50.874153,0.027722927,0.05470747,0.027722634,2.322324,657.5981,13.93486,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.058111288,0.00012895298,0.07037073,0.058025673,0.15494695,0.111849345,0.18548772,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-1b848545fa700ea6f3c76f377449b4f7698fa98033868d3641dd40e58a67841e-8.raw,38.561874,14.739974,10.26341,0.0,227.61302,1524.9678,39.833076,8718.135,231.95601,0.0,213.60104,2931.562,40.47498,664.0579,707.789,99.000046,588.4894,117.49097,191.13261,259.31287,45.874302,83.14554,45.874153,0.02827915,0.054682683,0.02827886,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.019922525,0.00012895298,0.03218196,0.019836914,0.1342159,0.082389444,0.17348553,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Gator-0d7c4405a9ee8eeae64c2e28c0f9f157dd9bf359d09055fa174b8f0274d5fa6e-6.raw,43.561874,17.739973,9.762797,0.0,216.05672,1673.9678,38.73271,9292.135,220.3997,0.0,245.60104,3072.562,45.47498,742.9421,771.789,109.000046,634.4894,126.49097,205.13261,272.31287,58.874302,101.14554,58.874153,0.033131283,0.058135323,0.033130992,1.3223245,656.5981,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09903404,0.051978,0.13353324,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-Gator-1a4cf42b0492ad7dab1f1f9785e0bc1b2d6b85a8650a0f851eb386a21468e043-8.raw,38.561874,15.739974,10.394989,0.0,195.98145,1409.9678,35.666924,7517.135,205.28531,0.0,160.60098,2311.562,38.47498,516.9421,668.789,93.000046,498.48938,112.49097,133.13263,219.31287,42.874302,80.14554,42.874153,0.028056234,0.0560539,0.028055942,0.32232407,-651.598,1.9348619,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.019774852,-0.0058041126,0.13758974,0.058097947,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,116.2814,87.67117,0.0022875748,8.0
Spyware-Transponder-0fa56fcfd6ff511f5a1f98513afae81a105067501dd32b7fb7d8fa1a49d610e4-5.raw,43.561874,16.739973,9.437216,0.0,211.19624,1644.9678,38.058292,9083.135,215.53925,0.0,244.60104,3049.562,45.47498,701.9421,734.789,108.000046,604.4894,124.49097,194.13261,272.31287,47.874302,90.14554,47.874153,0.02698022,0.054302488,0.026979927,1.3223245,656.5981,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.05949889,0.00012895298,0.07175832,0.05941328,0.15818469,0.11416202,0.18965052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0ff800bb83081f5b9ebd745417d61bb73fe65231cc1e648bdad84ee25db57865-9.raw,39.561874,15.739974,9.773531,0.0,222.27496,1536.9678,39.13402,8725.135,232.14023,0.0,219.60098,2918.562,40.47498,698.0579,692.789,96.000046,607.4894,117.49097,187.13261,242.31287,49.874306,87.14554,49.874153,0.030721985,0.056963883,0.030721692,2.322324,-649.59814,13.93486,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.03218196,-0.0058041126,0.1342159,0.05674842,0.17348553,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-d88da13ef73e158a1db46566b2a823cf-5.raw,47.561874,19.739973,9.051764,0.0,202.81178,1775.9678,36.515186,9481.135,211.29353,0.0,252.60104,2995.438,48.47498,725.9421,777.789,114.000046,645.4894,133.49097,199.13261,284.31287,52.874302,98.14554,52.874153,0.027688876,0.05478081,0.027688583,5.3223243,684.5981,31.93486,1.4562169,0.2939978,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,7.5608125,-0.005718501,0.00012895298,0.0147356605,-0.0058041126,0.11239376,0.048019562,0.16421111,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Reconyc-2b142449171a96922ed1eb20442e9f47-3.raw,41.561874,15.739974,10.597171,0.0,225.62393,1648.9678,39.984554,9279.135,229.96692,0.0,224.60098,3128.562,43.47498,685.9421,815.789,104.000046,635.4894,127.49097,196.13261,274.31287,48.874302,89.14554,48.874153,0.027380614,0.05331572,0.027380321,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.083170384,0.00012895298,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Conti-1a4197366ff827cea2cd97df2a0cd3d93d8625872423a50bd2503280919fbeaa-4.raw,44.561874,16.739973,9.385419,0.0,211.06517,1690.9678,38.25174,9275.135,215.40816,0.0,240.60098,3111.562,46.47498,681.0579,753.789,110.000046,640.4894,127.49097,196.13261,277.31287,47.874302,91.14554,47.874153,0.026144348,0.053291317,0.026144056,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.016503721,0.00012895298,0.028763156,0.01641811,0.11712189,0.072133034,0.14955391,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-55a62ffa83a53af63e6b8882c9ec7cd8-3.raw,41.561874,15.739974,11.49961,0.0,228.91661,1647.9678,39.960163,9414.135,233.2596,0.0,223.60098,3199.562,43.47498,683.9421,888.789,104.000046,635.4894,127.49097,195.13261,274.31287,48.874302,89.14554,48.874153,0.027397638,0.053347237,0.027397346,1.3223245,656.5981,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10357176,0.054246854,0.1403398,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Refroso-962306675b14ce80f7c4f43385a3a63d-3.raw,32.561874,12.739974,11.220647,0.0,199.33505,1202.9678,37.13242,6528.135,203.67805,0.0,129.60098,1965.562,32.47498,414.05792,614.789,82.000046,396.4894,93.49097,101.13261,193.31287,37.874302,69.14554,37.874157,0.02897695,0.056570813,0.028976658,0.32232407,655.598,1.9348619,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,5.5608125,0.024584528,0.00012895298,0.036843967,0.024498919,0.15752594,0.09637546,0.17581654,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Trojan-Emotet-1f5481437a1a7c9b6f85b027fece32deae320e452c7cc5ab4dac338cd4f9688b-2.raw,42.561874,15.739974,10.539099,0.0,224.69072,1678.9678,39.760395,8293.865,229.0337,0.0,246.60098,3152.562,44.47498,681.0579,835.789,107.000046,657.4894,127.49097,194.13261,273.31287,51.874302,93.14554,51.874153,0.028599957,0.05465647,0.028599665,8.322324,657.5981,49.93486,0.95621693,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.10124888,0.053085417,0.1368555,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-180solutions-0a60d64360f68dbb4b217cd12fc385ea4a41ef218762004582b7a8d37a8203d3-8.raw,37.561874,14.739974,10.2122,0.0,228.18556,1476.9678,39.596947,8525.135,232.52855,0.0,208.60098,2889.562,39.47498,680.9421,684.789,93.000046,584.4894,114.49097,175.13261,237.31287,43.874302,80.14554,43.874153,0.027908016,0.054467097,0.027907724,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.069281496,0.00012895298,0.081540935,0.06919589,0.18101078,0.13046637,0.21899834,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-f400f60d3f3a5f26641c0947b38b6e943b5a6282dbf3f41cff78b4f145520390-5.raw,45.561874,17.739973,9.713702,0.0,209.38437,1686.9678,37.325474,9317.135,220.9811,0.0,254.60098,3114.562,46.47498,664.0579,803.789,109.000046,611.4894,130.49097,200.13261,277.31287,62.874302,102.14554,62.874153,0.036616806,0.06053146,0.036616515,1.3223245,656.5981,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,0.703115,5.427547,2.7059999,9.560812,0.016020628,0.00012895298,0.028280064,0.015935019,0.114706434,0.07068376,0.21138966,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,123.2814,54.671173,0.0022875748,8.0
Ransomware-Ako-0c2949ffb035473fdd1d1c4ca1282dd1f746cc3d16c8df4e4ad6e8c33b48c94b-4.raw,43.561874,16.739973,9.762797,0.0,218.01021,1699.9678,39.33736,9377.135,227.24799,0.0,233.60104,3130.562,44.47498,691.0579,772.789,107.000046,653.4894,130.49097,198.13261,281.31287,48.874302,90.14554,48.874153,0.026570747,0.052401066,0.026570456,2.322324,678.598,13.93486,0.706217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.029796747,-0.0058041126,0.12228985,0.051978,0.15678905,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,-0.0022875746,8.0
Ransomware-Conti-0f4417b6d1f11810731ac7f3de6849f082ff8747d2047726c102ef4ee9235db7-3.raw,44.561874,16.739973,9.79451,0.0,213.79245,1711.9678,38.72901,9395.135,218.13544,0.0,244.60104,3153.562,46.47498,682.0579,797.789,110.000046,643.4894,127.49097,196.13261,277.31287,50.874302,94.14554,50.874153,0.027474333,0.054240722,0.02747404,2.322324,657.5981,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.03775976,0.00012895298,0.050019197,0.037674148,0.13644557,0.09242289,0.1679114,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-Gator-0ec747a97e49edbe96d9c8361b36cd4efae74edb4500b8fa56e13f46c8de4dbf-4.raw,45.561874,18.739973,9.669257,0.0,209.11769,1710.9678,37.85881,9385.135,213.4607,0.0,252.60104,3108.562,47.47498,720.9421,791.789,112.000046,634.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.03256941,0.057888318,0.032569114,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,-0.00012895299,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Pysa-48e866e62b4d11a51f4e11b39ca9badec6f49936aea6813c572c82dcc23e6293-6.raw,40.561874,15.739974,9.908147,0.0,218.8788,1542.9678,38.31992,8798.135,228.5154,0.0,211.60098,2972.562,41.47498,666.0579,715.789,98.000046,596.4894,120.49097,178.13261,247.31287,44.874302,83.14554,44.874153,0.02702351,0.053566556,0.027023217,1.3223245,-650.59814,7.934862,0.706217,1.7060022,-0.0045715524,3.4274929,2.296885,7.427547,3.7059996,8.560812,0.041900545,0.00012895298,0.07796951,0.041814934,0.17267746,0.10070446,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Refroso-c6b3d476476dbe3880ae01189476d1bc-9.raw,37.561874,14.739974,10.050038,0.0,227.21259,1477.9678,39.623974,8489.135,231.55559,0.0,201.60104,2880.562,39.47498,679.9421,670.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028614128,0.055190157,0.028613837,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Spyware-CWS-0c9e83bb21232b777fc91876e09928bea839f3a789c0bdef231780e57ac28fea-10.raw,37.561874,14.739974,10.347336,0.0,228.7261,1484.9678,39.813164,8545.135,233.06909,0.0,210.60104,2898.562,39.47498,681.9421,687.789,93.000046,584.4894,114.49097,176.13261,237.31287,43.874302,80.14554,43.874153,0.027809566,0.05428426,0.027809273,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,120.2814,85.67117,0.0022875748,8.0
Ransomware-Ako-0c5972f65caa8c1ee44671b38be1f7016dd5b21cb1986f731c33d99aa9164925-4.raw,41.561874,15.739974,9.987415,0.0,222.01418,1639.9678,39.76504,9131.135,226.35716,0.0,222.60104,3066.562,43.47498,690.9421,750.789,104.000046,632.4894,127.49097,196.13261,274.31287,46.874306,87.14554,46.874153,0.026390698,0.052515544,0.026390405,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.083170384,-0.00012895299,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Scar-4240f29e3bbe4eca7720471c0b57647f-6.raw,42.561874,15.739974,9.49148,0.0,211.1669,1586.9678,37.56992,7726.865,220.35716,0.0,239.60098,2997.562,42.47498,663.0579,721.789,105.000046,598.4894,117.49097,182.13261,263.31287,48.874302,89.14554,48.874153,0.028717058,0.055789568,0.028716767,1.3223245,656.5981,7.934862,0.706217,3.7060022,-0.0045715524,5.4274926,4.296885,9.427547,5.706,10.560812,0.081238024,0.00012895298,0.11523659,0.08115241,0.20166296,0.13590115,0.23312879,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,86.67117,-0.0022875746,8.0
Spyware-Transponder-00e454e6d99f48f9d5174e91d138362abb0a35787d9b40aa348ec64b6131e764-4.raw,45.561874,18.739973,9.513702,0.0,208.38437,1708.9678,37.814365,9352.135,212.72736,0.0,253.60104,3101.562,47.47498,719.9421,779.789,112.000046,626.4894,133.49097,207.13261,280.31287,59.874302,104.14554,59.874153,0.032666247,0.058058623,0.032665953,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-TIBS-a35c41d64298db32408f72011b95676ffd1bf5f474ce750d0d202f455239b07a-1.raw,42.561874,15.739974,10.99148,0.0,227.00023,1686.9678,39.95087,9550.135,236.57668,0.0,277.60104,3131.562,43.47498,662.0579,876.789,105.000046,680.4894,127.49097,199.13261,288.31287,48.874302,89.14554,48.874153,0.026764762,0.052175745,0.026764471,54.322327,10183.401,325.93488,10.906218,2.7060022,-0.0045715524,4.4274926,3.296885,8.427547,4.706,9.560812,0.060948167,0.00012895298,0.08234795,0.060862556,0.18378857,0.116577476,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Spyware-CWS-0d5f6f5371ead0e0e892dc2209eabe853f3a64b10530630b73f5a6e3e97cdc1f-3.raw,44.561874,16.739973,10.180874,0.0,223.4288,1749.9678,39.592648,9820.135,232.67877,0.0,445.60098,3173.562,45.47498,679.0579,839.789,109.000046,689.4894,133.49097,207.13261,296.31287,48.874302,91.14554,48.874153,0.025775665,0.051479936,0.025775373,60.322327,17851.402,361.93488,12.106217,-0.29399785,-0.0045715524,1.4274927,0.296885,5.427547,1.7059996,6.5608125,-0.005718501,0.00012895298,0.016186336,-0.0058041126,0.119647145,0.050920915,0.15308926,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Trojan-Emotet-1ef0deb75ef7c532f3e9479a3b931f90ce204bfdb3524e327317e5acde9cfad0-8.raw,37.561874,14.739974,10.320309,0.0,228.34772,1477.9678,39.623974,8531.135,232.69072,0.0,202.60104,2891.562,39.47498,679.9421,688.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028513197,0.05500472,0.028512904,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.09184247,-0.00012895299,0.10410191,0.091756865,0.20113273,0.15180783,0.2379008,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,118.2814,86.67117,0.0022875748,8.0
Spyware-180solutions-0b020c47e3c04235e7e16b29363c38bcca4a0f9ba4782b742194bfa8ef4bf2e0-5.raw,43.561874,16.739973,9.437216,0.0,211.82416,1647.9678,38.12806,9110.135,216.16714,0.0,246.60098,3053.562,45.47498,673.0579,746.789,108.000046,604.4894,124.49097,194.13261,271.31287,50.874302,93.14554,50.874153,0.028690804,0.055920843,0.028690511,2.322324,657.5981,13.93486,0.706217,1.7060022,-0.0045715524,2.4274926,2.296885,6.427547,3.7059996,7.5608125,0.038725942,0.00012895298,0.05098538,0.03864033,0.13934411,0.094355255,0.17177613,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Conti-00c94d11bd197ba47fc17b9165a681164cecf664a056c28b16832629ea74e8dd-8.raw,37.561874,14.739974,10.2122,0.0,228.50989,1478.9678,39.651,8537.135,232.85287,0.0,204.60098,2891.562,39.47498,686.9421,682.789,93.000046,586.4894,114.49097,176.13261,237.31287,44.874302,81.14554,44.874153,0.028493093,0.054967787,0.0284928,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,1.4274927,1.296885,5.427547,2.7059999,6.5608125,0.020597288,0.00012895298,0.032856725,0.020511677,0.13758974,0.08441374,0.17820887,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Spyware-Transponder-00c72fe8dc99a36ddde774323a5ee8540a02b5f9f018a6918327dd8482406fc8-5.raw,40.561874,15.739974,9.958147,0.0,221.87881,1589.9678,39.49492,8917.135,226.2218,0.0,220.60104,2997.562,42.47498,684.9421,723.789,102.000046,596.4894,124.49097,193.13261,269.31287,46.874306,86.14554,46.874153,0.027332298,0.05366677,0.027332006,1.3223245,-650.59814,7.934862,0.706217,5.706002,-0.0045715524,6.427493,6.296885,10.427547,7.706,11.560812,0.124716274,0.00012895298,0.13697572,0.124630675,0.22340208,0.17937942,0.2548679,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Pysa-0cb3c9648a526f6e1bac3fa3b1aece59532576d9959516398c856bdccfbf817a-6.raw,41.561874,15.739974,9.6703415,0.0,215.86783,1585.9678,38.447968,8880.135,225.2968,0.0,221.60104,2977.562,42.47498,661.0579,715.789,104.000046,600.4894,120.49097,198.13261,266.31287,46.874306,86.14554,46.874153,0.027528469,0.054032955,0.027528176,1.3223245,-650.59814,7.934862,0.706217,4.706002,-0.0045715524,6.427493,5.296885,10.427547,6.706,11.560812,0.10297716,0.00012895298,0.13697572,0.10289154,0.22340208,0.15764028,0.2548679,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,121.2814,85.67117,-0.0022875746,8.0
Trojan-Refroso-9d461e9ee33144d1eaff8fa432becd58-10.raw,37.561874,14.739974,10.2122,0.0,228.0234,1478.9678,39.651,8519.135,232.3664,0.0,204.60098,2891.562,39.47498,681.9421,680.789,93.000046,586.4894,114.49097,175.13261,237.31287,44.874302,81.14554,44.874153,0.028614128,0.055190157,0.028613837,1.3223245,-650.59814,7.934862,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11411889,0.059520423,0.15616052,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,119.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0bdff4fdbeddde03187cccf3fe10ea01ac517ca984bb25ba8b95f2bfe574e95a-7.raw,39.438126,15.739974,10.158147,0.0,241.6288,1561.9678,38.794918,9708.135,251.84872,0.0,430.601,2959.562,41.47498,684.0579,745.789,98.000046,616.4894,120.49097,744.8674,255.31287,45.874302,84.14554,45.874153,0.027543576,0.05397497,0.027543286,42.322327,979.4019,253.93486,8.506217,9.706003,-0.0045715524,11.427491,10.296885,15.4275465,11.706,16.560812,0.1942815,0.00012895298,0.21345906,0.1941959,0.30601078,0.24546637,0.33399835,137.98082,389.44562,220.80453,26.017136,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-180solutions-0bf95f04bb7b3978b736a1d8d037dcf07f0f68ab8647f3fc2fbca0dc780f2325-3.raw,41.561874,15.739974,10.280098,0.0,223.13612,1637.9678,39.716263,9177.135,227.47911,0.0,222.60104,3084.562,43.47498,687.9421,780.789,104.000046,630.4894,127.49097,196.13261,274.31287,46.874306,87.14554,46.874153,0.026390698,0.052515544,0.026390405,1.3223245,-650.59814,7.934862,0.706217,3.7060022,-0.0045715524,4.4274926,4.296885,8.427547,5.706,9.560812,0.083170384,0.00012895298,0.09542982,0.08308478,0.18378857,0.1387997,0.21622057,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,86.67117,0.0022875748,8.0
Ransomware-Ako-0b384007e51619f053557cba74f5b183253a2dfc2e564aa3510cb815c370a318-1.raw,39.561874,14.739974,11.49148,0.0,233.65958,1594.9678,40.6212,9168.135,238.00256,0.0,217.60104,3078.562,41.47498,673.9421,848.789,100.000046,630.4894,121.49097,193.13261,266.31287,47.874302,86.14554,47.874153,0.027726198,0.053240467,0.027725907,1.3223245,-650.59814,7.934862,0.706217,2.7060022,-0.0045715524,3.4274929,3.296885,7.427547,4.706,8.560812,0.06571007,0.00012895298,0.07796951,0.06562446,0.17267746,0.124513984,0.20828407,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Ransomware-Shade-4d022a0398d835c4f58f740746063341d96287668a5ec7478568a7bd7f24b9eb-4.raw,35.438126,14.739974,9.908147,0.0,194.70659,1334.9678,35.596745,7105.1343,199.04958,0.0,369.60098,2030.5621,36.47498,498.05792,583.789,90.000046,423.4894,99.49097,113.13262,220.31287,42.874302,78.14554,42.874153,0.029652847,0.057601046,0.029652555,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.11712189,0.061021924,0.13288724,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
Ransomware-Shade-96b0315db151198cab0fc997388caa3350323ff6f0051f978997d9c23bb9e001-7.raw,44.561874,16.739973,9.249056,0.0,209.88335,1669.9678,37.774464,9224.135,218.81831,0.0,269.60104,3037.562,45.47498,703.0579,740.789,109.000046,607.4894,126.49097,243.13261,262.31287,46.874306,89.14554,46.874153,0.026258945,0.053473677,0.026258653,1.3223245,-650.59814,7.934862,0.706217,0.70600224,-0.0045715524,2.4274926,1.296885,6.427547,2.7059999,7.5608125,0.016503721,0.00012895298,0.05098538,0.01641811,0.13934411,0.072133034,0.17177613,137.98082,389.44562,221.19547,25.982864,24.152489,116.15216,0.0,119.2814,85.67117,0.0022875748,8.0
Spyware-Transponder-0d05754cd3754252352d5830e9564481eaeb86277b958ccc869d0d77924f746c-4.raw,45.561874,18.739973,9.669257,0.0,210.20659,1725.9678,38.192142,9434.135,214.54958,0.0,250.60098,3128.562,47.47498,725.9421,794.789,112.000046,636.4894,133.49097,207.13261,280.31287,58.874302,103.14554,58.874153,0.031728793,0.056844242,0.031728502,1.3223245,-650.59814,7.934862,1.2937831,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,5.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.09489967,0.049910814,0.12733167,137.98082,389.44562,220.80453,25.982864,24.152489,116.15216,0.0,122.2814,85.67117,0.0022875748,8.0
Trojan-Emotet-0c8e337a5c9bd2ffbf7c48a033ed84a5178d58f2d0c1b5452f362ccb21f1f091-3.raw,35.561874,13.739974,10.158147,0.0,187.08595,1271.9678,35.96992,6657.135,191.42894,0.0,149.60098,1993.562,35.47498,439.05795,593.789,88.000046,412.4894,93.49097,103.13261,195.31287,38.874302,73.14554,38.874153,0.02812104,0.05665543,0.028120747,0.32232407,655.598,1.9348619,0.706217,-0.29399785,-0.0045715524,0.42749274,0.296885,4.427547,1.7059996,4.5608125,-0.005718501,0.00012895298,0.0065409346,-0.0058041126,0.12029649,0.062609226,0.1368555,136.98082,385.44562,219.80453,25.982864,23.152489,114.15216,0.0,115.2814,87.67117,0.0022875748,8.0
