pslist.nproc_original,pslist.nppid_original,pslist.avg_threads_original,pslist.nprocs64bit_original,pslist.avg_handlers_original,dlllist.ndlls_original,dlllist.avg_dlls_per_proc_original,handles.nhandles_original,handles.avg_handles_per_proc_original,handles.nport_original,handles.nfile_original,handles.nevent_original,handles.ndesktop_original,handles.nkey_original,handles.nthread_original,handles.ndirectory_original,handles.nsemaphore_original,handles.ntimer_original,handles.nsection_original,handles.nmutant_original,ldrmodules.not_in_load_original,ldrmodules.not_in_init_original,ldrmodules.not_in_mem_original,ldrmodules.not_in_load_avg_original,ldrmodules.not_in_init_avg_original,ldrmodules.not_in_mem_avg_original,malfind.ninjections_original,malfind.commitCharge_original,malfind.protection_original,malfind.uniqueInjections_original,psxview.not_in_pslist_original,psxview.not_in_eprocess_pool_original,psxview.not_in_ethread_pool_original,psxview.not_in_pspcid_list_original,psxview.not_in_csrss_handles_original,psxview.not_in_session_original,psxview.not_in_deskthrd_original,psxview.not_in_pslist_false_avg_original,psxview.not_in_eprocess_pool_false_avg_original,psxview.not_in_ethread_pool_false_avg_original,psxview.not_in_pspcid_list_false_avg_original,psxview.not_in_csrss_handles_false_avg_original,psxview.not_in_session_false_avg_original,psxview.not_in_deskthrd_false_avg_original,modules.nmodules_original,svcscan.nservices_original,svcscan.kernel_drivers_original,svcscan.fs_drivers_original,svcscan.process_services_original,svcscan.shared_process_services_original,svcscan.interactive_process_services_original,svcscan.nactive_original,callbacks.ncallbacks_original,callbacks.nanonymous_original,callbacks.ngeneric_original,pslist.nproc_adversarial,pslist.nppid_adversarial,pslist.avg_threads_adversarial,pslist.nprocs64bit_adversarial,pslist.avg_handlers_adversarial,dlllist.ndlls_adversarial,dlllist.avg_dlls_per_proc_adversarial,handles.nhandles_adversarial,handles.avg_handles_per_proc_adversarial,handles.nport_adversarial,handles.nfile_adversarial,handles.nevent_adversarial,handles.ndesktop_adversarial,handles.nkey_adversarial,handles.nthread_adversarial,handles.ndirectory_adversarial,handles.nsemaphore_adversarial,handles.ntimer_adversarial,handles.nsection_adversarial,handles.nmutant_adversarial,ldrmodules.not_in_load_adversarial,ldrmodules.not_in_init_adversarial,ldrmodules.not_in_mem_adversarial,ldrmodules.not_in_load_avg_adversarial,ldrmodules.not_in_init_avg_adversarial,ldrmodules.not_in_mem_avg_adversarial,malfind.ninjections_adversarial,malfind.commitCharge_adversarial,malfind.protection_adversarial,malfind.uniqueInjections_adversarial,psxview.not_in_pslist_adversarial,psxview.not_in_eprocess_pool_adversarial,psxview.not_in_ethread_pool_adversarial,psxview.not_in_pspcid_list_adversarial,psxview.not_in_csrss_handles_adversarial,psxview.not_in_session_adversarial,psxview.not_in_deskthrd_adversarial,psxview.not_in_pslist_false_avg_adversarial,psxview.not_in_eprocess_pool_false_avg_adversarial,psxview.not_in_ethread_pool_false_avg_adversarial,psxview.not_in_pspcid_list_false_avg_adversarial,psxview.not_in_csrss_handles_false_avg_adversarial,psxview.not_in_session_false_avg_adversarial,psxview.not_in_deskthrd_false_avg_adversarial,modules.nmodules_adversarial,svcscan.nservices_adversarial,svcscan.kernel_drivers_adversarial,svcscan.fs_drivers_adversarial,svcscan.process_services_adversarial,svcscan.shared_process_services_adversarial,svcscan.interactive_process_services_adversarial,svcscan.nactive_adversarial,callbacks.ncallbacks_adversarial,callbacks.nanonymous_adversarial,callbacks.ngeneric_adversarial
38,15,9.973684211,0,212.5789474,1483,39.02631579,8078,212.5789474,0,633,2839,41,659,682,98,592,116,175,248,44,82,44,0.029274784,0.054557552,0.029274784,3,3,18,1.0,5,0,5,5,9,7,11,0.11627907,0.0,0.11627907,0.11627907,0.209302326,0.162790698,0.255813953,138,389,221,26,24,116,0,119,86,0,8,38.280937,14.869987,10.052757,0.0,219.29335,1483.0,39.026318,8078.0,212.57895,0.0,633.0,2839.0,41.0,659.0,682.0,98.0,592.0,116.0,175.0,248.0,44.0,82.0,44.0,0.029274784,0.05455755,0.029274784,2.1611621,-323.79907,12.96743,0.8531084,4.8530016,-0.0022857764,5.2137465,5.1484423,9.213774,6.853,10.780406,0.113419816,6.447648e-05,0.11954953,0.11337702,0.21230772,0.16552389,0.25281313,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
38,15,10.07894737,0,214.5263158,1492,39.26315789,8152,214.5263158,0,638,2858,41,682,688,98,598,116,177,252,44,81,44,0.029139073,0.053642384,0.029139073,3,3,18,1.0,3,0,3,3,7,5,9,0.073170732,0.0,0.073170732,0.073170732,0.170731707,0.12195122,0.219512195,138,389,221,26,24,116,0,119,86,0,8,37.719063,14.869987,10.158021,0.0,221.24072,1492.0,39.263157,8152.0,214.52632,0.0,638.0,2858.0,41.0,682.0,688.0,98.0,598.0,116.0,177.0,252.0,44.0,81.0,44.0,0.029139074,0.053642385,0.029139074,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.07031148,6.447648e-05,0.0764412,0.070268676,0.1737371,0.1246844,0.21651137,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
37,15,10.21621622,0,215.4594595,1445,39.05405405,7972,215.4594595,0,625,2819,40,671,673,92,594,113,161,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0,8,36.719063,14.869987,10.295289,0.0,222.17386,1445.0,39.054054,7972.0,215.45946,0.0,625.0,2819.0,40.0,671.0,673.0,92.0,594.0,113.0,161.0,230.0,42.0,78.0,42.0,0.028806584,0.05349794,0.028806584,2.1611621,-323.79907,12.96743,0.8531084,0.8530011,-0.0022857764,1.2137463,0.8515575,5.2137737,3.147,6.780406,0.023456538,6.447648e-05,0.029586257,0.023413735,0.13458434,0.08168055,0.1812097,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,85.83559,-0.0011437874,8.0
42,16,10.76190476,0,208.8571429,1619,38.54761905,8772,208.8571429,0,661,3052,45,681,841,105,648,120,177,261,48,89,48,0.028811525,0.053421369,0.028811525,3,3,18,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,87,0,8,41.719063,15.869987,10.840978,0.0,215.57155,1619.0,38.54762,8772.0,208.85715,0.0,661.0,3052.0,45.0,681.0,841.0,105.0,648.0,120.0,177.0,261.0,48.0,89.0,48.0,0.028811526,0.05342137,0.028811526,2.1611621,-323.79907,12.96743,0.8531084,0.8530011,-0.0022857764,1.2137463,0.8515575,5.2137737,2.853,6.780406,0.020396564,6.447648e-05,0.026526282,0.020353759,0.11928446,0.072500624,0.15978988,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
38,15,9.684210526,0,202.0263158,1433,37.71052632,7677,202.0263158,0,640,2678,40,624,642,94,578,107,137,225,43,80,43,0.029532967,0.054945055,0.029532967,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,119,87,0,8,37.719063,14.869987,9.763284,0.0,208.74072,1433.0,37.710526,7677.0,202.02632,0.0,640.0,2678.0,40.0,624.0,642.0,94.0,578.0,107.0,137.0,225.0,43.0,80.0,43.0,0.029532967,0.054945055,0.029532967,1.1611617,328.799,6.967432,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.10826855,0.055364765,0.15489392,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
42,16,10.0952381,0,205.3333333,1608,38.28571429,8624,205.3333333,0,659,3010,45,681,782,105,642,120,177,261,48,89,48,0.029003021,0.053776435,0.029003021,3,3,18,1.0,1,0,1,1,5,3,7,0.023255814,0.0,0.023255814,0.023255814,0.11627907,0.069767442,0.162790698,138,389,221,26,24,116,0,122,87,0,8,41.719063,15.869987,10.174312,0.0,212.04774,1608.0,38.285713,8624.0,205.33333,0.0,659.0,3010.0,45.0,681.0,782.0,105.0,642.0,120.0,177.0,261.0,48.0,89.0,48.0,0.02900302,0.053776436,0.02900302,2.1611621,-323.79907,12.96743,0.8531084,0.8530011,-0.0022857764,1.2137463,0.8515575,5.2137737,2.853,6.780406,0.020396564,6.447648e-05,0.026526282,0.020353759,0.11928446,0.072500624,0.15978988,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
44,17,9.568181818,0,199.6818182,1671,37.97727273,8786,199.6818182,0,664,3061,47,695,768,109,651,126,181,269,47,90,47,0.027373326,0.052417006,0.027373326,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,122,87,0,8,43.719063,16.869987,9.647255,0.0,206.39622,1671.0,37.977272,8786.0,199.68182,0.0,664.0,3061.0,47.0,695.0,768.0,109.0,651.0,126.0,181.0,269.0,47.0,90.0,47.0,0.027373325,0.052417006,0.027373325,2.1611621,-323.79907,12.96743,0.8531084,0.8530011,-0.0022857764,1.2137463,0.8515575,5.2137737,2.853,6.780406,0.019362971,6.447648e-05,0.025492689,0.019320166,0.114116505,0.06939985,0.15255474,138.0,389.0,220.90227,25.991432,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
43,17,9.325581395,0,198.0,1613,37.51162791,8514,198.0,0,661,2977,46,690,716,107,614,123,178,264,46,88,46,0.027777778,0.053140097,0.027777778,3,3,18,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,87,0,8,42.719063,16.869987,9.4046545,0.0,204.7144,1613.0,37.511627,8514.0,198.0,0.0,661.0,2977.0,46.0,690.0,716.0,107.0,614.0,123.0,178.0,264.0,46.0,88.0,46.0,0.027777778,0.053140096,0.027777778,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.041585192,6.447648e-05,0.04771491,0.04154239,0.13633873,0.09162207,0.17477696,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
43,17,9.302325581,0,197.8372093,1613,37.51162791,8507,197.8372093,0,662,2971,46,690,712,107,614,123,178,264,46,88,46,0.027861902,0.05330103,0.027861902,3,3,18,1.0,2,0,2,2,6,4,8,0.044444444,0.0,0.044444444,0.044444444,0.133333333,0.088888889,0.177777778,138,389,221,26,24,116,0,122,87,0,8,42.719063,16.869987,9.381399,0.0,204.5516,1613.0,37.511627,8507.0,197.8372,0.0,662.0,2971.0,46.0,690.0,712.0,107.0,614.0,123.0,178.0,264.0,46.0,88.0,46.0,0.027861902,0.05330103,0.027861902,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.041585192,6.447648e-05,0.04771491,0.04154239,0.13633873,0.09162207,0.17477696,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,122.0,86.83559,-0.0011437874,8.0
41,16,9.43902439,0,201.2439024,1540,37.56097561,8251,201.2439024,0,648,2904,44,697,680,100,608,116,162,241,43,83,43,0.027423469,0.052933673,0.027423469,3,3,18,1.0,3,0,3,3,7,5,9,0.068181818,0.0,0.068181818,0.068181818,0.159090909,0.113636364,0.204545455,138,389,221,26,24,116,0,121,87,0,8,40.719063,15.869987,9.518098,0.0,207.9583,1540.0,37.560974,8251.0,201.2439,0.0,648.0,2904.0,44.0,697.0,680.0,100.0,608.0,116.0,162.0,241.0,43.0,83.0,43.0,0.02742347,0.052933674,0.02742347,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06532257,6.447648e-05,0.07145228,0.06527976,0.1620963,0.116369545,0.20154463,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,121.0,86.83559,-0.0011437874,8.0
40,16,9.525,0,203.05,1501,37.525,8122,203.05,0,643,2861,43,693,672,98,602,113,161,232,43,82,43,0.028326746,0.054018445,0.028326746,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,119,87,0,8,39.719063,15.869987,9.604074,0.0,209.7644,1501.0,37.525,8122.0,203.05,0.0,643.0,2861.0,43.0,693.0,672.0,98.0,602.0,113.0,161.0,232.0,43.0,82.0,43.0,0.028326746,0.054018445,0.028326746,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.066908196,6.447648e-05,0.07303791,0.066865385,0.16579609,0.11901225,0.2063015,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
40,16,9.55,0,202.9,1501,37.525,8116,202.9,0,645,2857,43,693,671,98,602,113,161,232,43,82,43,0.028364116,0.05408971,0.028364116,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8,39.719063,15.869987,9.629073,0.0,209.61441,1501.0,37.525,8116.0,202.9,0.0,645.0,2857.0,43.0,693.0,671.0,98.0,602.0,113.0,161.0,232.0,43.0,82.0,43.0,0.028364116,0.05408971,0.028364116,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.103005394,0.052733187,0.14699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
40,16,9.575,0,202.825,1501,37.525,8113,202.825,0,642,2863,43,693,676,98,602,113,161,232,43,82,43,0.028401585,0.054161162,0.028401585,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.1,0.05,0.15,138,389,221,26,24,116,0,119,87,0,8,39.719063,15.869987,9.654073,0.0,209.5394,1501.0,37.525,8113.0,202.825,0.0,642.0,2863.0,43.0,693.0,676.0,98.0,602.0,113.0,161.0,232.0,43.0,82.0,43.0,0.028401585,0.05416116,0.028401585,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.103005394,0.052733187,0.14699918,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,119.0,86.83559,-0.0011437874,8.0
35,14,11.68571429,0,187.0571429,1261,36.02857143,6547,187.0571429,0,593,2074,36,480,681,87,422,97,101,192,40,74,40,0.030769231,0.056923077,0.030769231,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,34.719063,13.869987,11.764788,0.0,193.77155,1261.0,36.028572,6547.0,187.05714,0.0,593.0,2074.0,36.0,480.0,681.0,87.0,422.0,97.0,101.0,192.0,40.0,74.0,40.0,0.03076923,0.056923077,0.03076923,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.11729111,0.059876043,0.13985632,137.0,385.0,219.90227,26.008568,23.0,114.0,0.0,115.0,87.83559,-0.0011437874,8.0
38,15,9.657894737,0,201.7894737,1461,38.44736842,7668,201.7894737,0,646,2675,40,641,629,93,530,106,140,224,53,90,53,0.035029742,0.059484468,0.035029742,5,6,30,1.25,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.131578947,138,389,221,26,24,116,0,117,88,0,8,37.719063,14.869987,9.736968,0.0,208.50388,1461.0,38.44737,7668.0,201.78947,0.0,646.0,2675.0,40.0,641.0,629.0,93.0,530.0,106.0,140.0,224.0,53.0,90.0,53.0,0.035029743,0.059484467,0.035029743,4.161162,332.799,24.96743,1.1031085,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,0.0028592483,6.447648e-05,0.003270465,-0.0029020559,0.10826855,0.055364765,0.12857813,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,117.0,87.83559,-0.0011437874,8.0
35,14,11.71428571,0,188.0857143,1266,36.17142857,6583,188.0857143,0,594,2094,36,489,682,87,423,97,100,192,40,74,40,0.030651341,0.056704981,0.030651341,3,3,18,1.0,1,0,1,1,5,3,6,0.027777778,0.0,0.027777778,0.027777778,0.138888889,0.083333333,0.166666667,137,385,220,26,23,114,0,115,88,0,8,34.719063,13.869987,11.793359,0.0,194.80013,1266.0,36.17143,6583.0,188.08571,0.0,594.0,2094.0,36.0,489.0,682.0,87.0,423.0,97.0,100.0,192.0,40.0,74.0,40.0,0.03065134,0.05670498,0.03065134,2.1611621,-323.79907,12.96743,0.8531084,0.8530011,-0.0022857764,1.2137463,0.8515575,5.2137737,2.853,5.780406,0.024918526,6.447648e-05,0.031048244,0.024875723,0.14189428,0.086066514,0.16366585,137.0,385.0,219.90227,26.008568,23.0,114.0,0.0,115.0,87.83559,-0.0011437874,8.0
35,14,10.17142857,0,180.3428571,1266,36.17142857,6312,180.3428571,0,585,2015,36,489,572,87,423,97,100,192,40,74,40,0.030651341,0.056704981,0.030651341,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,34.719063,13.869987,10.250502,0.0,187.05727,1266.0,36.17143,6312.0,180.34285,0.0,585.0,2015.0,36.0,489.0,572.0,87.0,423.0,97.0,100.0,192.0,40.0,74.0,40.0,0.03065134,0.05670498,0.03065134,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.11729111,0.059876043,0.13985632,137.0,385.0,219.90227,26.008568,23.0,114.0,0.0,115.0,87.83559,-0.0011437874,8.0
35,14,9.828571429,0,178.6285714,1266,36.17142857,6252,178.6285714,0,584,2001,36,489,552,87,423,97,100,192,40,74,40,0.030651341,0.056704981,0.030651341,3,3,18,1.0,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.142857143,137,385,220,26,23,114,0,115,88,0,8,34.719063,13.869987,9.907644,0.0,185.34297,1266.0,36.17143,6252.0,178.62857,0.0,584.0,2001.0,36.0,489.0,552.0,87.0,423.0,97.0,100.0,192.0,40.0,74.0,40.0,0.03065134,0.05670498,0.03065134,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.11729111,0.059876043,0.13985632,137.0,385.0,219.90227,26.008568,23.0,114.0,0.0,115.0,87.83559,-0.0011437874,8.0
36,15,9.805555556,0,175.9166667,1264,35.11111111,6334,180.9714286,0,583,2081,36,487,571,87,422,95,100,192,41,75,41,0.031465848,0.057559478,0.031465848,3,3,18,1.0,2,0,3,2,7,4,8,0.052631579,0.0,0.078947368,0.052631579,0.184210526,0.105263158,0.210526316,137,385,220,26,23,114,0,115,88,0,8,35.719063,14.869987,9.884629,0.0,182.63107,1264.0,35.11111,6334.0,180.97144,0.0,583.0,2081.0,36.0,487.0,571.0,87.0,422.0,95.0,100.0,192.0,41.0,75.0,41.0,0.031465847,0.05755948,0.031465847,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,3.2137463,1.8515575,7.2137737,3.853,7.780406,0.04977233,6.447648e-05,0.082217835,0.049729522,0.18721591,0.107996345,0.20752549,137.0,385.0,219.90227,26.008568,23.0,114.0,0.0,115.0,87.83559,-0.0011437874,8.0
36,15,10.0,0,183.4722222,1321,36.69444444,6605,183.4722222,0,598,2172,37,513,591,89,441,95,107,192,43,79,43,0.031548056,0.057960382,0.031548056,4,5,24,1.333333333,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.111111111,0.055555556,0.138888889,137,378,219,26,21,110,0,113,88,0,8,35.719063,14.869987,10.079073,0.0,190.18663,1321.0,36.694443,6605.0,183.47223,0.0,598.0,2172.0,37.0,513.0,591.0,89.0,441.0,95.0,107.0,192.0,43.0,79.0,43.0,0.031548057,0.057960384,0.031548057,3.1611621,-321.79907,18.96743,1.1864418,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.114116505,0.05828874,0.13588807,137.0,378.0,218.90227,26.008568,21.0,110.0,0.0,113.0,87.83559,-0.0011437874,8.0
37,15,9.891891892,0,182.8108108,1361,36.78378378,6764,182.8108108,0,612,2212,38,520,609,91,467,97,108,198,51,87,51,0.036144578,0.061658398,0.036144578,5,6,30,1.25,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.135135135,138,378,219,26,21,110,0,114,88,0,8,36.719063,14.869987,9.970965,0.0,189.5252,1361.0,36.783783,6764.0,182.8108,0.0,612.0,2212.0,38.0,520.0,609.0,91.0,467.0,97.0,108.0,198.0,51.0,87.0,51.0,0.036144577,0.061658397,0.036144577,4.161162,332.799,24.96743,1.1031085,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.13213432,138.0,378.0,218.90227,26.008568,21.0,110.0,0.0,114.0,87.83559,-0.0011437874,8.0
38,15,10.07894737,0,187.6315789,1416,37.26315789,7130,187.6315789,0,622,2367,40,543,645,93,492,105,121,214,51,88,51,0.03478854,0.060027285,0.03478854,5,6,30,1.25,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.157894737,138,389,221,26,24,116,0,116,88,0,8,38.280937,14.869987,10.158021,0.0,194.34598,1416.0,37.263157,7130.0,187.63158,0.0,622.0,2367.0,40.0,543.0,645.0,93.0,492.0,105.0,121.0,214.0,51.0,88.0,51.0,0.03478854,0.060027286,0.03478854,4.161162,332.799,24.96743,1.1031085,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.10826855,0.055364765,0.15489392,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,116.0,87.83559,-0.0011437874,8.0
38,15,9.736842105,0,198.2105263,1440,37.89473684,7532,198.2105263,0,624,2614,40,639,628,93,522,105,129,219,50,87,50,0.033579584,0.058428475,0.033579584,5,6,30,1.25,0,0,0,0,4,2,5,0.0,0.0,0.0,0.0,0.105263158,0.052631579,0.131578947,138,389,221,26,24,116,0,116,88,0,8,37.719063,14.869987,9.815915,0.0,204.92493,1440.0,37.894737,7532.0,198.21053,0.0,624.0,2614.0,40.0,639.0,628.0,93.0,522.0,105.0,129.0,219.0,50.0,87.0,50.0,0.033579584,0.058428474,0.033579584,4.161162,332.799,24.96743,1.1031085,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.10826855,0.055364765,0.12857813,138.0,389.0,220.90227,26.008568,24.0,116.0,0.0,116.0,87.83559,-0.0011437874,8.0
